MouseID,GROUP,CODE,AGE,DOB,SUBEXPT,EXPT,DELTAT,ROIAreapx,SubROI_SubroiAGGR,MajorROI,System,nonzeropixels,Ch1m05sd,Ch1m05sdm05sd,Ch1m05sd1,Ch1Total,Ch2m05sd,Ch2m05sdm05sd,Ch2m05sd1,Ch2Total,Ch3m05sd,Ch3m05sdm05sd,Ch3m05sd1,Ch3Total,Ch4m05sd,Ch4m05sdm05sd,Ch4m05sd1,Ch4Total,OLm05sd,OLm05sdm05sd,OLm05sd1,OLTotal,PopMeans_subroiIndex,SubROI_SubroiAreaPX_PopMean,ROIAreapx_PopMean,Sample_roiAreaMM2,Pop_roiAreaMM2,areaNormFactor,Ch1m05sdperMM2,Ch1m05sdm05sdperMM2,Ch1m05sd1perMM2,Ch1TotalperMM2,Ch2m05sdperMM2,Ch2m05sdm05sdperMM2,Ch2m05sd1perMM2,Ch2TotalperMM2,Ch3m05sdperMM2,Ch3m05sdm05sdperMM2,Ch3m05sd1perMM2,Ch3TotalperMM2,Ch4m05sdperMM2,Ch4m05sdm05sdperMM2,Ch4m05sd1perMM2,Ch4TotalperMM2,OLm05sdperMM2,OLm05sdm05sdperMM2,OLm05sd1perMM2,OLTotalperMM2,Ch1m05sd_COUNTnormd,Ch1m05sdm05sd_COUNTnormd,Ch1m05sd1_COUNTnormd,Ch1Total_COUNTnormd,Ch2m05sd_COUNTnormd,Ch2m05sdm05sd_COUNTnormd,Ch2m05sd1_COUNTnormd,Ch2Total_COUNTnormd,Ch3m05sd_COUNTnormd,Ch3m05sdm05sd_COUNTnormd,Ch3m05sd1_COUNTnormd,Ch3Total_COUNTnormd,Ch4m05sd_COUNTnormd,Ch4m05sdm05sd_COUNTnormd,Ch4m05sd1_COUNTnormd,Ch4Total_COUNTnormd,OLm05sd_COUNTnormd,OLm05sdm05sd_COUNTnormd,OLm05sd1_COUNTnormd,OLTotal_COUNTnormd
9278,CAA,5,8,,10,10,105,1686597,CeA,CeA,NUCLEAR AMY,85.479625,1089.5,817.5,452.75,2359.75,0,2468.375,53.5,2521.875,808.875,688.625,245.5,1743,844.125,727.625,109.75,1681.5,10.375,129.375,8.375,148.125,13,CeA,1363760.765,2.593311547,2.096918552,1.236724977,420.1192106,315.2340107,174.5837289,909.9369501,0,951.8235488,20.62999336,972.4535422,311.9081473,265.5388631,94.66660505,672.1136155,325.5008065,280.5775499,42.32040694,648.3987633,4.000676282,49.88795123,3.229461577,57.11808909,880.9557666,661.0200452,366.0878599,1908.063672,0,1995.896458,43.2594158,2039.155873,654.0459805,556.8133683,198.5081604,1409.367509,682.5486797,588.3482696,88.74244643,1359.639396,8.389092317,104.6109705,6.771917894,119.7719807
3425,SAA,1,103,,11,11,88,12809194,Cpu,Cpu,STRIATUM,85.558725,4223.333333,4353.75,3388.583333,11965.66667,281.1666667,29526.66667,1662.666667,31470.5,7176.666667,9211.166667,3848.75,20236.58333,7502.916667,5329.75,812,13644.66667,707.75,2336.833333,341.3333333,3385.916667,14,Cpu,25306097.73,19.69541669,38.91065587,0.506170257,214.4322915,221.0539674,172.0493344,607.5355933,14.27574095,1499.164355,84.41896368,1597.85906,364.3825758,467.6807203,195.4134842,1027.47678,380.9473434,270.6086438,41.22786599,692.7838531,35.93475634,118.6485856,17.3305972,171.9139391,8343.701101,8601.354855,6694.552444,23639.6084,555.4784435,58333.46831,3284.797245,62173.744,14178.36501,18197.76357,7603.666838,39979.79542,14822.91098,10529.55981,1604.203306,26956.6741,1398.244938,4616.694283,674.3449035,6689.284125
3426,SAA,2,103,,11,11,88,29955930,Cpu,Cpu,STRIATUM,254.1509073,11356.02436,11956.49487,8910.019231,32222.53846,0,82309.28077,2939.502564,85248.78333,18711.58205,29237.95385,11926.32949,59875.86538,21592.13846,16561.15769,4543.783333,42697.07949,41,8173.384615,760.4538462,8974.838462,14,Cpu,25306097.73,46.06023797,38.91065587,1.183743551,246.547236,259.583871,193.4427529,699.5738599,0,1786.992087,63.81865778,1850.810745,406.241541,634.7764392,258.9289594,1299.94694,468.7804365,359.5543233,98.64871598,926.9834758,0.890138692,177.4498999,16.50998518,194.8500237,9593.314655,10100.57867,7526.984388,27220.87772,0,69533.03414,2483.225831,72016.25997,15807.1248,24699.56758,10075.09563,50581.78802,18240.55424,13990.49454,3838.48624,36069.53502,34.63588034,6904.691988,642.4143517,7581.74222
3429,SAA,3,103,,11,11,103,28147160,Cpu,Cpu,STRIATUM,197.2284778,14060.5,24936.52778,17474.41667,56471.44444,0,31389.5,2181.777778,33571.27778,18258.19444,28530.08333,10313.80556,57102.08333,22365.41667,17599.52778,3508.194444,43473.13889,100.3333333,4382.583333,739.4166667,5222.333333,14,Cpu,25306097.73,43.27907322,38.91065587,1.112267893,324.8798774,576.1798006,403.7613416,1304.82102,0,725.2812426,50.41184147,775.6930841,421.8711975,659.2119751,238.309298,1319.392471,516.7720795,406.6521409,81.05983293,1004.484053,2.318287474,101.263336,17.08485445,120.6664779,12641.28911,22419.53394,15710.61862,50771.44167,0,28221.16884,1961.557815,30182.72665,16415.28499,25650.37031,9272.771085,51338.42638,20107.94055,15823.10151,3154.091264,39085.13333,90.20608612,3940.22282,664.7828921,4695.211798
3431,SAB,3,103,,11,11,107,32776423,Cpu,Cpu,STRIATUM,199.4295528,13919.05556,14604.80556,9303.444444,37827.30556,138,75549.66667,1863.333333,77551,16866.88889,27060.38889,8253.694444,52180.97222,27749.86111,20958.86111,3801.083333,52509.80556,1242.916667,7428.222222,705.6666667,9376.805556,14,Cpu,25306097.73,50.397028,38.91065587,1.295198626,276.1880235,289.7949767,184.6030374,750.5860376,2.738256708,1499.089721,36.97307971,1538.801058,334.6802293,536.9441406,163.7734361,1035.397806,550.6249517,415.8749423,75.42276765,1041.922662,24.66249928,147.3940531,14.00214843,186.0587008,10746.65714,11276.11261,7183.02526,29205.79501,106.5473645,58330.56427,1438.646781,59875.75841,13022.62723,20892.84868,6372.531812,40288.00772,21425.17801,16181.96676,2934.749357,40541.89413,959.6340222,5735.199278,544.8327791,7239.666079
3433,SAB,4,103,,11,11,86,24714149,Cpu,Cpu,STRIATUM,153.48725,9706.071429,10511.30952,8552.809524,28770.19048,1103.666667,64528.54762,2043.285714,67675.5,19253.66667,24474.95238,6315.261905,50043.88095,25557.78571,16479.11905,3043.714286,45080.61905,183,8380.666667,800.2142857,9363.880952,14,Cpu,25306097.73,38.0004755,38.91065587,0.976608455,255.4197362,276.6099472,225.0711185,757.1008019,29.04349622,1698.098426,53.77000386,1780.911926,506.6690985,644.0696348,166.1890232,1316.927757,672.5648923,433.6556011,80.09674209,1186.317236,4.815729213,220.5411,21.05800717,246.4148364,9938.549458,10763.07447,8757.664837,29459.28876,1130.101487,66074.12347,2092.226116,69296.45107,19714.82693,25061.17192,6466.523891,51242.52274,26169.94108,16873.82386,3116.616768,46160.38171,187.3831822,8581.398846,819.3808704,9588.162899
3507,SAA,4,101,,11,11,98,22685732,Cpu,Cpu,STRIATUM,203.3763248,10881.38889,18184.7735,14033.41453,43099.57692,0,42958.06838,2266.162393,45224.23077,14141.09829,16724.67949,8323.200855,39188.97863,17213.38462,11255.59829,2908.162393,31377.1453,192.8974359,4542.876068,452.1880342,5187.961538,14,Cpu,25306097.73,34.88158152,38.91065587,0.896453189,311.9522801,521.3288134,402.3158904,1235.596984,0,1231.540157,64.96730636,1296.507463,405.4030142,479.4702177,238.6130586,1123.486291,493.480624,322.6802742,83.37243514,899.5333333,5.530065653,130.2371014,12.9635187,148.7306857,12138.26782,20285.24605,15654.37516,48077.88903,0,47920.03523,2527.920501,50447.95573,15774.49718,18656.50064,9284.590608,43715.58843,19201.65474,12555.70111,3244.076133,35001.43198,215.1784816,5067.611033,504.4190148,5787.208529
3508,SAA,5,101,,11,11,104,25354679,Cpu,Cpu,STRIATUM,178.4165433,12863.93333,22158.91667,15607.59167,50630.44167,1557.916667,40136.60833,2093.95,43788.475,17041.44167,19953.74167,9440.541667,46435.725,18786.075,12937.575,2511.841667,34235.49167,1566.266667,3698.066667,354.15,5618.483333,14,Cpu,25306097.73,38.98535443,38.91065587,1.001919746,329.9683566,568.3907968,400.3449986,1298.704152,39.96158787,1029.53042,53.71119567,1123.203204,437.1241949,511.8266066,242.1561072,1191.106909,481.8751881,331.8573138,64.43039196,878.1628939,40.17577086,94.85784394,9.08418059,144.1177954,12839.28517,22116.45869,15577.68647,50533.43034,1554.931594,40059.70389,2089.937851,43704.57334,17008.78912,19915.50896,9422.452954,46346.75103,18750.07962,12912.78574,2507.028809,34169.89416,1563.265594,3690.980922,353.4714248,5607.717942
3531,SAB,3,101,,11,11,95,33249206,Cpu,Cpu,STRIATUM,257.8192583,11932.83333,13675.5,10672.66667,36281,12860,73086.5,5707,91653.5,18616.66667,31817,9373.666667,59807.33333,29131.91667,24063.58333,7595.416667,60790.91667,1976,7481.333333,1094.25,10551.58333,14,Cpu,25306097.73,51.12397915,38.91065587,1.313881198,233.4097137,267.4967839,208.7604847,709.6669822,251.5453651,1429.593338,111.6305909,1792.769294,364.1474505,622.3498353,183.3516644,1169.84895,569.8288191,470.6907353,148.5685738,1189.088128,38.65113853,146.3370704,21.40385037,206.3920593,9082.125045,10408.4753,8123.00738,27613.60773,9787.795138,55626.41441,4343.619506,69757.82906,14169.21613,24216.04027,7134.333516,45519.58992,22172.41309,18314.88522,5780.900647,46268.19896,1503.94115,5694.071386,832.8378561,8030.850392
3539,CAA,1,100,,11,11,92,30584653,Cpu,Cpu,STRIATUM,213.308575,14896.625,21790.625,17450.75,54138,0,30863.25,1802.125,32665.375,23095.66667,33009.5,11341.25,67446.41667,31811.08333,20695.125,3461.083333,55967.29167,0,5020.291667,538.125,5558.416667,14,Cpu,25306097.73,47.02696245,38.91065587,1.208588275,316.7677482,463.3645012,371.0796762,1151.211926,0,656.2884012,38.32110147,694.6095026,491.1154253,701.9271133,241.1648426,1434.207381,676.4435055,440.0693543,73.5978501,1190.11071,0,106.7534751,11.44290364,118.1963788,12325.64084,18029.81665,14438.95358,44794.41107,0,25536.61213,1491.099192,27027.71132,19109.62331,27312.44435,9383.8822,55805.94986,26320.86046,17123.3872,2863.740618,46307.98828,0,4153.847734,445.2508858,4599.09862
3540,CAA,2,100,,11,11,96,26784690,Cpu,Cpu,STRIATUM,142.4610267,7909.533333,7227.933333,5912.75,21050.21667,0,42610.325,2521.908333,45132.23333,10729.76667,16549.34167,14358.475,41637.58333,16364.69167,13630.55,4614.766667,34610.00833,224.275,4212.425,645.4,5082.1,14,Cpu,25306097.73,41.18413934,38.91065587,1.0584283,192.0528985,175.5028379,143.5686187,511.1243552,0,1034.629488,61.23494077,1095.864429,260.5315259,401.8377446,348.6408901,1011.010161,397.3542225,330.9660033,112.0520361,840.3722619,5.445664364,102.2827007,15.6710814,123.3994465,7472.904243,6828.930532,5586.349118,19888.18389,0,40258.11196,2382.691708,42640.80367,10137.45255,15635.7702,13565.8457,39339.06844,15461.31341,12878.10426,4360.018215,32699.43588,211.8943721,3979.88697,609.7720554,4801.553398
3541,CAA,3,100,,11,11,101,34243669,Cpu,Cpu,STRIATUM,217.0648933,5709.9,4807.716667,2970.933333,13488.55,0,63730.98333,2394,66124.98333,16245.15,27446.3,14224.25,57915.7,27600.65,20769.76667,4315.216667,52685.63333,310,8586.433333,711.75,9608.183333,14,Cpu,25306097.73,52.65306545,38.91065587,1.353178564,108.4438285,91.30934021,56.42469831,256.177867,0,1210.394547,45.46743821,1255.861986,308.5318938,521.2668961,270.1504628,1099.949253,524.1983494,394.464529,81.95565879,1000.618537,5.887596426,163.0756587,13.51773147,182.4809866,4219.620492,3552.906315,2195.522019,9968.048825,0,47097.2457,1769.167841,48866.41355,12005.17835,20282.83681,10511.73169,42799.74685,20396.90158,15348.87354,3188.948436,38934.72356,229.0902384,6345.380838,525.9837975,7100.454874
3542,CAA,4,100,,11,11,100,35743895,Cpu,Cpu,STRIATUM,240.3917714,9047.261905,6834.071429,3611.595238,19492.92857,0,84323.21429,3666.547619,87989.7619,24723.61905,26769.04762,18389.11905,69881.78571,34552.16667,24677.02381,4996.880952,64226.07143,655.2380952,12741.95238,1196.357143,14593.54762,14,Cpu,25306097.73,54.95981295,38.91065587,1.412461747,164.6159515,124.346701,65.713383,354.6760355,0,1534.270402,66.71324777,1600.983649,449.8490391,487.0658429,334.5920967,1271.506979,628.6805724,449.0012335,90.91881293,1168.600619,11.9221311,231.8412618,21.76785325,265.5312461,6405.314641,4838.411692,2556.950832,13800.67716,0,59699.46761,2595.856226,62295.32383,17503.92116,18952.0514,13019.19793,49475.17048,24462.37341,17470.93248,3537.710642,45471.01653,463.8979405,9021.095553,847.0014468,10331.99494
3595,SAA,1,98,,11,11,93,35953075,Cpu,Cpu,STRIATUM,268.225214,14723.55952,16573.50238,12648.25238,43945.31429,326.8,88806.02143,4017.17381,93149.99524,21391.77857,27029.11905,12229.08571,60649.98333,29837.25238,22205.57619,6145.869048,58188.69762,729.597619,11271.57143,1241.771429,13242.94048,14,Cpu,25306097.73,55.28144812,38.91065587,1.420727739,266.3381663,299.8022473,228.7974142,794.9378278,5.911567282,1606.434427,72.66766603,1685.01366,386.9612555,488.9365233,221.215003,1097.112782,539.7335525,401.6822451,111.1741689,1052.589966,13.19787458,203.8942866,22.46271527,239.5548765,10363.39273,11665.50207,8902.657447,30931.55226,230.0229602,62507.41716,2827.546546,65564.98667,15056.91625,19024.8408,8607.620857,42689.37791,21001.38652,15629.71961,4325.859826,40956.96596,513.5379561,7933.660421,874.0389836,9321.237361
3596,CAB,2,98,,11,11,109,24242297,Cpu,Cpu,STRIATUM,157.1609167,9646.5,9638.5,6709.166667,25994.16667,0,62502.66667,3318.333333,65821,13149.16667,17501.83333,8477,39128,15615.5,10721.5,3129.666667,29466.66667,1259.666667,5640.666667,698.6666667,7599,14,Cpu,25306097.73,37.27495587,38.91065587,0.957962672,258.7930629,258.5784416,179.9912706,697.3627751,0,1676.800554,89.02313245,1765.823687,352.7614282,469.533308,227.4181096,1049.712846,418.9273907,287.632802,83.96164647,790.5218392,33.79391437,151.3259113,18.74359474,203.8634204,10069.80781,10061.45676,7003.578389,27134.84296,0,65245.40934,3463.948471,68709.35781,13726.17854,18269.84897,8848.987803,40845.01531,16300.73953,11191.98098,3267.002732,30759.72324,1314.943373,5888.19046,729.3255646,7932.459398
3597,SAB,3,98,,11,11,93,22864174,Cpu,Cpu,STRIATUM,226.9564183,15925.38333,17336.55,13517.76667,46779.7,0,92610.13333,3717.766667,96327.9,18063.6,31507.31667,9218.75,58789.66667,41812.95,37088.83333,9889.266667,88791.05,3770.966667,17851.13333,2199.966667,23822.06667,14,Cpu,25306097.73,35.15595394,38.91065587,0.903504533,452.9924962,493.1326861,384.508601,1330.633783,0,2634.265976,105.750698,2740.016674,513.8133936,896.2156657,262.2244305,1672.25349,1189.356149,1054.980143,281.2970652,2525.633358,107.2639551,507.7698464,62.57735661,677.6111581,17626.23513,19188.11625,14961.48185,51775.83323,0,102501.0169,4114.829016,106615.8459,19992.81614,34872.33936,10203.32457,65068.48007,46278.62783,41049.96931,10945.4533,98274.05044,4173.710846,19757.65775,2434.925988,26366.29459
3602,CAA,1,98,,11,11,109,27662222,Cpu,Cpu,STRIATUM,250.5617233,23462.83333,15443.16667,6142.733333,45048.73333,0,38748.48333,3550.8,42299.28333,9901.183333,40147.81667,6064.1,56113.1,36821.53333,28618.81667,4947.85,70388.2,2846.3,6894.516667,1561.5,11302.31667,14,Cpu,25306097.73,42.53343255,38.91065587,1.093105002,551.6327258,363.0830089,144.4212932,1059.137028,0,911.0123734,83.48256389,994.4949373,232.785899,943.9119832,142.5725514,1319.270434,865.708012,672.8546217,116.3284904,1654.891124,66.9191229,162.0964087,36.71229681,265.7278284,21464.39116,14127.79801,5619.527241,41211.71641,0,35448.08896,3248.361315,38696.45027,9057.852008,36728.23435,5547.591486,51333.67784,33685.26654,26181.21464,4526.417858,64392.89903,2603.866962,6307.277578,1428.499547,10339.64409
3603,SAB,4,98,,11,11,98,26812258,Cpu,Cpu,STRIATUM,189.16505,11257.83333,14112.33333,12109.25,37479.41667,0,76263.08333,4908.833333,81171.91667,21067.91667,28347.83333,8664.666667,58080.41667,20041.08333,12199.58333,3326.416667,35567.08333,1648.083333,6491.916667,1208.416667,9348.416667,14,Cpu,25306097.73,41.2265279,38.91065587,1.059517682,273.0725556,342.3119543,293.7247112,909.1092211,0,1849.854626,119.0697734,1968.924399,511.0281593,687.6114671,210.1721175,1408.811744,486.1210573,295.915857,80.68631622,862.7232305,39.97628268,157.4694013,29.31162841,226.7573124,10625.43224,13319.58265,11429.02116,35374.03605,0,71979.05675,4633.082976,76612.13972,19884.44085,26755.41317,8177.934938,54817.78895,18915.28917,11514.28008,3139.557484,33569.12673,1555.503378,6127.237685,1140.534686,8823.275749
3604,SAB,5,98,,11,11,102,31488647,Cpu,Cpu,STRIATUM,168.2390967,16745.86667,19051.73333,15834.6,51632.2,21022.53333,66232.33333,9955.033333,97209.9,26783.6,34317.23333,13151.3,74252.13333,25868.43333,21043.76667,7188.766667,54100.96667,5116.633333,8541.2,2870.133333,16527.96667,14,Cpu,25306097.73,48.41694363,38.91065587,1.244310653,345.867901,393.4931019,327.0466662,1066.407669,434.1978605,1367.957751,205.6105278,2007.76614,553.1865086,708.7856185,271.6259849,1533.598112,534.2847234,434.6364122,148.4762591,1117.397395,105.6785693,176.4093179,59.27952321,341.3674104,13457.94687,15311.07468,12725.60028,41494.62183,16894.92353,53228.13331,8000.44049,78123.49733,21524.84987,27579.31329,10569.14523,59673.30838,20789.36901,16911.98786,5777.308623,43478.66549,4112.022444,6864.202261,2306.605128,13282.82983
3607,CAA,2,98,,11,11,91,30345227,Cpu,Cpu,STRIATUM,200.1074271,9353.892857,9991.15,7864.628571,27209.67143,0,25143.49524,1366.128571,26509.62381,17943.72619,19608.19762,13826.03333,51377.95714,28598.67857,19139.65952,5215.995238,52954.33333,6.142857143,4507.752381,512.5261905,5026.421429,14,Cpu,25306097.73,46.65882104,38.91065587,1.199127077,200.4742651,214.1320715,168.5560929,583.1624294,0,538.8797805,29.2791061,568.1588866,384.5730731,420.2463154,296.3219607,1101.141349,612.9318731,410.2045251,111.7901208,1134.926519,0.131654787,96.61093617,10.98455081,107.7271418,7800.58514,8332.019343,6558.628124,22691.23261,0,20968.16569,1139.269222,22107.43492,14963.9905,16352.05976,11530.08184,42846.1321,23849.58118,15961.32711,4349.826919,44160.73522,5.122774109,3759.194891,427.4160765,4191.733741
3608,CAB,3,98,,11,11,109,34186747,Cpu,Cpu,STRIATUM,216.3764167,16375.33333,26317.5,25480.16667,68173,569.5,94154.33333,5784.166667,100508,24718,33260,12394.66667,70372.66667,20810,14725.16667,4301.166667,39836.33333,1144.5,8404.666667,1041.5,10590.66667,14,Cpu,25306097.73,52.56554219,38.91065587,1.350929225,311.5221998,500.6606782,484.7313583,1296.914236,10.83409352,1791.179724,110.0372302,1912.051047,470.2319994,632.7338902,235.7945177,1338.760407,395.8867184,280.1296449,81.82483216,757.8411955,21.77281832,159.8892795,19.81335979,201.4754576,12121.53311,19481.03536,18861.21507,50463.78354,421.5616846,69695.97783,4281.620798,74399.16032,18297.03551,24620.09066,9174.919334,52092.0455,15404.21187,10900.02821,3183.857886,29488.09796,847.194641,6221.396732,770.9508245,7839.542197
3661,CAA,1,97,,11,11,96,28969252,Cpu,Cpu,STRIATUM,214.4375133,12967.7,15795.73333,11999.96667,40763.4,0,31405.13333,2291.666667,33696.8,19055.73333,19865.2,10110.76667,49031.7,26783.06667,22308.93333,6763.266667,55855.26667,643.2,5150.3,875.4333333,6668.933333,14,Cpu,25306097.73,44.54312188,38.91065587,1.144753818,291.1268778,354.6166651,269.4011143,915.1446572,0,705.050118,51.44827237,756.4983904,427.8041711,445.9768234,226.988281,1100.769276,601.2840039,500.8390161,151.8363864,1253.959406,14.43993984,115.6250344,19.65361422,149.7185885,11327.93776,13798.36702,10482.57405,35608.87883,0,27433.96251,2001.886022,29435.84853,16646.14088,17353.2507,8832.26289,42831.65448,23396.35496,19487.9746,5908.053382,48792.38294,561.8675298,4499.045924,764.7350194,5825.648474
3662,CAB,2,97,,11,11,95,22069809,Cpu,Cpu,STRIATUM,164.4335367,10284.4,12529.13333,10203.93333,33017.46667,156.3333333,18242.13333,2019.666667,20418.13333,14286.53333,19930.5,13780.66667,47997.7,25507.43333,17725.03333,3502.833333,46735.3,231.8333333,3533.833333,662.3333333,4428,14,Cpu,25306097.73,33.93453832,38.91065587,0.872114272,303.0658588,369.2147869,300.6946267,972.9752725,4.606909099,537.5683371,59.51655059,601.6917968,421.0027318,587.3219731,406.095599,1414.420304,751.6658425,522.3301749,103.22325,1377.219267,6.831780977,104.1367736,19.51797096,130.4865255,11792.49134,14366.38951,11700.22514,37859.106,179.2578546,20917.13657,2315.828019,23412.22244,16381.49242,22853.08318,15801.44611,55036.0217,29247.81093,20324.20968,4016.48436,53588.50497,265.8290786,4052.03016,759.4570512,5077.31629
3663,CAB,3,97,,11,11,100,15612541,Cpu,Cpu,STRIATUM,126.2958667,4984.583333,5308.583333,4273.166667,14566.33333,0,32542.33333,1196.333333,33738.66667,8743.416667,10603.83333,9481.5,28828.75,13944.66667,10770.08333,2400,27114.75,367.75,4608.416667,456.1666667,5432.333333,14,Cpu,25306097.73,24.00584304,38.91065587,0.616947787,207.6404201,221.1371342,178.0052739,606.7828282,0,1355.600521,49.83508937,1405.43561,364.2203547,441.718848,394.9663415,1200.905544,580.8863551,448.6442453,99.97565992,1129.50626,15.31918706,191.9706239,19.00231814,226.2921291,8079.42493,8604.590928,6926.301957,23610.31782,0,52747.30537,1939.116013,54686.42138,14172.05288,17187.57009,15368.39939,46728.02236,22602.66907,17457.04184,3890.118499,43949.8294,596.0796158,7469.702885,739.3926618,8805.175163
3664,CAB,4,97,,11,11,105,36726373,Cpu,Cpu,STRIATUM,288.191075,13066.38889,14031.94444,10755.5,37853.83333,0,68950.88889,3059.833333,72010.72222,19643.11111,28496.27778,16221.08333,64360.47222,37271.5,27001.86111,6653.055556,70926.41667,370.0833333,10303.75,1089.666667,11763.5,14,Cpu,25306097.73,56.47047112,38.91065587,1.451285512,231.3844498,248.4828648,190.4623742,670.3296888,0,1221.007856,54.18466098,1275.192517,347.8474806,504.6226322,287.2489464,1139.719059,660.0175146,478.1589488,117.8147698,1255.991233,6.553572619,182.462618,19.29622057,208.3124112,9003.320698,9668.631244,7411.015897,26082.96784,0,47510.21651,2108.360697,49618.57721,13534.97361,19635.19758,11177.0449,44347.2161,25681.71438,18605.47831,4584.249964,48871.44265,255.0038089,7099.740138,750.8285983,8105.572545
3858,CAB,2,92,,11,11,102,31659320,Cpu,Cpu,STRIATUM,255.0835617,11352.8,11801.8,9261.5,32416.1,0,73734.53333,2493.083333,76227.61667,19437.65,20853.35,14312.43333,54603.43333,30671.18333,21040.16667,5696.383333,57407.73333,359.3166667,10338.13333,970.4,11667.85,14,Cpu,25306097.73,48.67937043,38.91065587,1.251054996,233.2158345,242.4394542,190.255131,665.9104198,0,1514.69776,51.21437092,1565.912131,399.2995355,428.38167,294.0143475,1121.695553,630.0653246,432.2193668,117.0184265,1179.303118,7.381292393,212.3719605,19.93452239,239.6877753,9074.581081,9433.478173,7402.951931,25911.01119,0,58937.88327,1992.784762,60930.66804,15537.00681,16668.61174,11440.2911,43645.90965,24516.25502,16817.93904,4553.263726,45887.45779,287.2109282,8263.532271,775.6653408,9326.40854
8056,SAA,1,40,,10,10,106,17070307,Cpu,Cpu,STRIATUM,110.98676,7445.9,8175.6,6651.8,22273.3,0,49505.1,725.5,50230.6,8171.5,18044.6,3619.1,29835.2,13388.8,15022,6121.5,34532.3,263.3,4293.1,309.6,4866,14,Cpu,25306097.73,26.24730404,38.91065587,0.674553113,283.6824684,311.4834189,253.4279326,848.5938199,0,1886.10228,27.64093405,1913.743214,311.3272124,687.4839401,137.8846374,1136.69579,510.1019129,572.3254463,233.2239528,1315.651312,10.03150646,163.5634651,11.79549715,185.3904688,11038.2709,12120.02412,9861.047073,33019.3421,0,73389.47675,1075.526873,74465.00363,12113.94602,26750.45101,5365.181675,44229.57871,19848.39999,22269.55849,9074.896969,51192.85545,390.3324956,6364.361705,458.9705304,7213.664731
8060,SAA,3,40,,10,10,100,16920504,Cpu,Cpu,STRIATUM,73.1728,2050,1566.333333,517,4133.333333,799,33453.33333,4623.666667,38876,5148.666667,11869.33333,4462,21480,3493.333333,7362,2001.666667,12857,65,937.3333333,146,1148.333333,14,Cpu,25306097.73,26.01696695,38.91065587,0.668633472,78.79473437,60.20430192,19.87164764,158.8706839,30.71072818,1285.827568,177.7173594,1494.255655,197.8964987,456.2151059,171.5034657,825.6150704,134.2713522,282.9691875,76.93697234,494.1775121,2.498369626,36.02777123,5.611722545,44.1378634,3065.954794,2342.588874,773.2188431,6181.762511,1194.974576,50032.394,6915.099015,58142.46759,7700.28256,17751.62899,6673.312336,32125.22389,5224.58638,11010.51668,2993.668055,19228.77111,97.21320077,1401.864208,218.3558048,1717.433214
8061,SAA,4,40,,10,10,96,11616311,Cpu,Cpu,STRIATUM,54.81901667,4336.833333,7393,9838.666667,21568.5,0,32598,2614,35212,5068.333333,8327.666667,2571.166667,15967.16667,8059.5,7979.833333,2827,18866.33333,516.5,2217.833333,406.6666667,3141,14,Cpu,25306097.73,17.86123979,38.91065587,0.459032093,242.8069598,413.9130366,550.8389552,1207.558952,0,1825.069277,146.3504231,1971.4197,283.7615637,466.2423641,143.9523066,893.9562343,451.2284754,446.7681653,158.2756871,1056.272328,28.91736553,124.1701785,22.76810968,175.8556537,9447.778058,16105.62773,21433.50503,46986.91081,0,71014.64259,5694.590948,76709.23353,11041.34855,18141.79618,5601.278663,34784.4234,17557.59592,17384.04234,6158.610792,41100.24905,1125.193659,4831.543085,885.9220806,6842.658825
8350,SAB,1,32,,10,10,105,8812650,Cpu,Cpu,STRIATUM,33.60175,3595,5892.25,7428.75,16916,0,22990,1022.25,24012.25,5256.25,6138.75,2206,13601,7575.25,8960.5,2521,19056.75,841.5,1654.5,507,3003,14,Cpu,25306097.73,13.55033064,38.91065587,0.348242155,265.3071792,434.8417877,548.2338548,1248.382822,0,1696.637566,75.44096356,1772.07853,387.9056637,453.0332258,162.8004555,1003.739345,559.0453991,661.2753768,186.0471207,1406.367897,62.10180566,122.1003416,37.41606116,221.6182084,10323.27635,16919.97916,21332.13886,48575.39437,0,66017.28048,2935.457372,68952.73785,15093.66379,17627.81995,6334.672499,39056.15623,21752.82314,25730.65862,7239.215489,54722.69725,2416.421989,4751.004374,1455.88348,8623.309843
8351,SAB,2,32,,10,10,90,23276183,Cpu,Cpu,STRIATUM,157.33584,10134,17747.8,15115,42996.8,26546,52425.7,8424.9,87396.6,15507.2,25986,4675.4,46168.6,7705,5682.3,2522.9,15910.2,669.6,1375.3,232.9,2277.8,14,Cpu,25306097.73,35.78945898,38.91065587,0.919785549,283.1559987,495.8946155,422.3310559,1201.38167,741.7267753,1464.836337,235.4017144,2441.964827,433.2895898,726.0797101,130.6362301,1290.00553,215.2868532,158.7702123,70.49282308,444.5498885,18.70941945,38.42751579,6.507502673,63.64443791,11017.78562,19295.58473,16433.17838,46746.54873,28861.0753,56997.74262,9159.635099,95018.45302,16859.58212,28252.23773,5083.141395,50194.96125,8376.952657,6177.853093,2742.92198,17297.72773,727.9957818,1495.239843,253.2111971,2476.446822
