SubROI,MajorROI,System,ROIAreapx,nonzeropixels,Ch1m05sd,Ch1m05sdm05sd,Ch1m05sd1,Ch1Total,Ch2m05sd,Ch2m05sdm05sd,Ch2m05sd1,Ch2Total,Ch3m05sd,Ch3m05sdm05sd,Ch3m05sd1,Ch3Total,Ch4m05sd,Ch4m05sdm05sd,Ch4m05sd1,Ch4Total,OLm05sd,OLm05sdm05sd,OLm05sd1,OLTotal,fseq,CountPerROI
TaeT,TaeT,OLFACTORY,1191917.6744186,19.7573058287191,930.913879660391,1136.03124769288,759.146382428941,2826.09150978221,1.04806201550388,0.51421188630491,0.0348837209302326,1.59715762273902,54.5573827980805,67.0586009597638,62.3762643041713,183.992248062016,381.729623477298,471.481044665928,284.733591731266,1137.94425987449,0.0813953488372093,0.196511627906977,0.237726098191214,0.5156330749354,89.3586378737541,43
Tea,Tea,TEMP ASSOC CTX,1482618.12244898,41.625526377636,1124.99789399942,1423.38811103862,999.07917813479,3547.46518317284,14.405811025709,13.7792920231696,12.7469621648193,40.9320652136979,102.075459404541,91.5463426029752,52.1337782399007,245.755580247417,644.649826590643,787.804359019665,536.943606903301,1969.39779251361,3.30291856669408,6.95469921235227,4.6412830366912,14.8989008157376,404.117445139894,49
V1,VCtx,VISUAL CTX,2616758.85106383,23.0402432961837,2203.98815398549,2524.61832966088,1843.41695591642,6572.0234395628,52.5036346632091,48.076530089296,34.9838480077842,135.564012760289,175.359488620127,188.442953972741,140.595651629694,504.398094222562,1149.62272573762,1390.70034227002,1189.44571267976,3729.7687806874,12.0006122718889,26.3802996648741,21.2566433566434,59.6375552934063,227.380953443719,47
VENT,VENT,THALAMIC,2771828.2745098,40.6475471112167,2348.32151753475,2122.90375006257,1063.01106681989,5534.23633441722,69.0497906777319,46.5723559664736,17.6454031262855,133.267549770491,197.348200764377,163.163949013949,87.6775224775225,448.189672255849,1390.60633168574,1722.39820827321,598.326476301476,3711.33101626043,15.6863188010247,24.1307618307618,6.6534549328667,46.4705355646532,348.488329644212,51
VTA,VTA,MIDBRAIN,698793.425531915,31.0510681379554,718.709653939441,838.822883322351,611.994148286701,2169.52668554849,1.46132065334193,0.54637330754352,0.138104448742747,2.1457984096282,87.3875913093998,101.265892086637,70.5783669049626,259.231850300999,416.814318010595,530.689505352803,186.781316496742,1134.28513986014,0.112056737588652,0.338545024715238,0.200980166405698,0.651581928709588,233.785208762868,47
Val,VCtx,VISUAL CTX,1640634.9787234,23.4604038444652,1371.06080780921,1578.72195470015,1160.45462339079,4110.23738590015,42.1428733795755,39.7232635567742,38.641792073175,120.507929009525,110.274319179638,109.530108071597,72.6400878672155,292.444515118451,734.811413350243,889.578273676678,725.976026455814,2350.36571348273,10.1202663766494,18.8210595551021,16.3267529161146,45.2680788478661,227.380953443719,47
Vam,VCtx,VISUAL CTX,1321793.9787234,24.4330957086885,1190.78070062325,1414.53161690555,1030.74428231343,3636.05659984224,16.7863228969612,14.9181258457854,11.7544558278601,43.4589045706067,82.9577874253406,91.9113433847477,75.2677475007262,250.136878310814,588.362631458376,747.610466779084,661.137719195698,1997.11081743316,3.8080127319489,9.62636984764644,8.7347761576485,22.1691587372438,227.380953443719,47
Visc,Visc,VISC CTX,1748091.48,40.7019209738095,1227.75007142857,1532.93954761905,1081.69792857143,3842.38754761905,34.8500238095238,38.8542857142857,52.402880952381,126.10719047619,75.0069047619048,69.658119047619,45.7761190476191,190.441142857143,681.028238095238,852.926476190476,527.007904761905,2060.96261904762,10.4809523809524,18.3510476190476,13.5897857142857,42.4217857142857,311.772857142857,50
bAmy,bAmy,NUCLEAR AMY,1523959.91111111,33.6140032962963,1270.60962962963,1523.63851851852,1007.79259259259,3802.04074074074,9.50666666666667,8.78962962962963,8.3837037037037,26.68,131.812592592593,131.246666666667,80.8737037037037,343.932962962963,714.92962962963,819.671851851852,507.587037037037,2042.18851851852,2.6962962962963,4.18037037037037,1.77074074074074,8.64740740740741,301.13,45
dACC,ACC,PFC,1916215.05882353,57.7762606753813,1271.49500466853,1529.45358699035,1236.54030501089,4037.48889666978,10.0042717086835,8.67309368191721,5.13028322440087,23.8076486150016,66.2114301276066,69.584998443822,71.0660675381264,206.862496109555,565.272455648926,756.819382197323,725.065647370059,2047.15748521631,2.56250389044507,5.99339402427638,6.82720977279801,15.3831076875195,383.314985994398,51
sAMY,sAMY,CORTICO-AMY,1263290.44,36.1469926357143,1040.06319047619,1235.1705952381,833.097619047619,3108.3314047619,6.26352380952381,6.22914285714286,5.32357142857143,17.8162380952381,76.9797857142857,77.3797380952381,55.8079761904762,210.1675,533.854095238095,603.633785714286,249.511952380952,1386.99983333333,2.05592857142857,2.9555,1.56138095238095,6.57280952380953,285.372857142857,50
vACC,ACC,PFC,1805744.28,42.6337213547619,1187.60671428571,1430.33126190476,1155.92914285714,3773.86711904762,6.65838095238095,6.94371428571429,7.39452380952381,20.9966190476191,123.154785714286,157.7195,172.791142857143,453.665428571429,495.176238095238,595.117785714286,485.497690476191,1575.79171428571,1.50545238095238,3.49311904761905,3.28104761904762,8.27961904761905,318.572857142857,50
MOB,MOB,OLFACTORY,228793,8.78028333333333,141.333333333333,257.166666666667,225.083333333333,623.583333333333,0,0,0,0,15.4166666666667,19.9166666666667,14.75,50.0833333333333,75.0833333333333,74.8333333333333,38.4166666666667,188.333333333333,0,0,0,0,51.75,6
