"","ID","File.Name.","bregma","sequence.no"
"1481",8358,"88_01_-2.1_8358_RIGHT_COUNTS.tif",-2.1,"88"
"1482",8358,"91_01_-1.5_8358_LEFT_COUNTS.tif",-1.5,"91"
"1483",8358,"91_01_-3.4_8358_RIGHT_COUNTS.tif",-3.4,"91"
"1484",8358,"94_01_-1.2_8358_LEFT_COUNTS.tif",-1.2,"94"
"1485",8358,"97_01_-2.4_8358_LEFT_COUNTS.tif",-2.4,"97"
"1486",8358,"97_01_-3.3_8358_RIGHT_COUNTS.tif",-3.3,"97"
"1487",8364,"01_01_0_8364_RIGHT_COUNTS.tif",0,"01"
"1488",8364,"04_01_2.2_8364_RIGHT_COUNTS.tif",2.2,"04"
"1489",8364,"04_01_2.5_8364_LEFT_COUNTS.tif",2.5,"04"
"1490",8364,"07_01_2.5_8364_LEFT_COUNTS.tif",2.5,"07"
"1491",8364,"07_01_2.5_8364_RIGHT_COUNTS.tif",2.5,"07"
"1492",8364,"10_01_1.6_8364_LEFT_COUNTS.tif",1.6,"10"
"1493",8364,"10_01_2.3_8364_RIGHT_COUNTS.tif",2.3,"10"
"1494",8364,"100_01_-1.2_8364_LEFT_COUNTS.tif",-1.2,"100"
"1495",8364,"100_01_-1.2_8364_RIGHT_COUNTS.tif",-1.2,"100"
"1496",8364,"106_01_-1.5_8364_LEFT_COUNTS.tif",-1.5,"106"
"1497",8364,"106_01_-1.9_8364_RIGHT_COUNTS.tif",-1.9,"106"
"1498",8364,"109_01_-1.2_8364_RIGHT_COUNTS.tif",-1.2,"109"
"1499",8364,"109_01_-1.5_8364_LEFT_COUNTS.tif",-1.5,"109"
"1500",8364,"112_01_-0.5_8364_RIGHT_COUNTS.tif",-0.5,"112"
"1501",8364,"112_01_-0.7_8364_LEFT_COUNTS.tif",-0.7,"112"
"1502",8364,"115_01_-0.4_8364_LEFT_COUNTS.tif",-0.4,"115"
"1503",8364,"115_01_-0.7_8364_RIGHT_COUNTS.tif",-0.7,"115"
"1504",8364,"118_01_1.6_8364_LEFT_COUNTS.tif",1.6,"118"
"1505",8364,"118_01_1.6_8364_RIGHT_COUNTS.tif",1.6,"118"
"1506",8364,"127_01_1.6_8364_LEFT_COUNTS.tif",1.6,"127"
"1507",8364,"127_01_1.6_8364_RIGHT_COUNTS.tif",1.6,"127"
"1508",8364,"130_01_-1.9_8364_LEFT_COUNTS.tif",-1.9,"130"
"1509",8364,"130_01_-2.4_8364_RIGHT_COUNTS.tif",-2.4,"130"
"1510",8364,"22_01_2.2_8364_LEFT_COUNTS.tif",2.2,"22"
"1511",8364,"22_01_2.3_8364_RIGHT_COUNTS.tif",2.3,"22"
"1512",8364,"25_01_1.2_8364_RIGHT_COUNTS.tif",1.2,"25"
"1513",8364,"25_01_1_8364_LEFT_COUNTS.tif",1,"25"
"1514",8364,"31_01_2.2_8364_LEFT_COUNTS.tif",2.2,"31"
"1515",8364,"31_01_2.5_8364_RIGHT_COUNTS.tif",2.5,"31"
"1516",8364,"34_01_1.2_8364_LEFT_COUNTS.tif",1.2,"34"
"1517",8364,"40_01_2.2_8364_RIGHT_COUNTS.tif",2.2,"40"
"1518",8364,"40_01_2.6_8364_LEFT_COUNTS.tif",2.6,"40"
"1519",8364,"43_01_1.5_8364_RIGHT_COUNTS.tif",1.5,"43"
"1520",8364,"46_01_2.5_8364_LEFT_COUNTS.tif",2.5,"46"
"1521",8364,"46_01_2.5_8364_RIGHT_COUNTS.tif",2.5,"46"
"1522",8364,"49_01_2.2_8364_LEFT_COUNTS.tif",2.2,"49"
"1523",8364,"49_01_2.2_8364_RIGHT_COUNTS.tif",2.2,"49"
"1524",8364,"67_01_1.6_8364_RIGHT_COUNTS.tif",1.6,"67"
"1525",8364,"67_01_2.5_8364_LEFT_COUNTS.tif",2.5,"67"
"1526",8364,"76_01_-0.4_8364_LEFT_COUNTS.tif",-0.4,"76"
"1527",8364,"76_01_-0.9_8364_RIGHT_COUNTS.tif",-0.9,"76"
"1528",8364,"82_01_-0.1_8364_LEFT_COUNTS.tif",-0.1,"82"
"1529",8364,"82_01_-0.1_8364_RIGHT_COUNTS.tif",-0.1,"82"
"1530",8364,"85_01_-0.2_8364_LEFT_COUNTS.tif",-0.2,"85"
"1531",8364,"85_01_0_8364_RIGHT_COUNTS.tif",0,"85"
"1532",8365,"01_01_0.8_8365_RIGHT_COUNTS.tif",0.8,"01"
"1533",8365,"01_01_1.2_8365_LEFT_COUNTS.tif",1.2,"01"
"1534",8365,"34_01_-0.2_8365_RIGHT_COUNTS.tif",-0.2,"34"
"1535",8365,"64_01_-2.3_8365_LEFT_COUNTS.tif",-2.3,"64"
"1536",8365,"67_01_-1.8_8365_LEFT_COUNTS.tif",-1.8,"67"
"1537",8365,"70_01_-3.4_8365_LEFT_COUNTS.tif",-3.4,"70"
"1538",8365,"70_01_-3.4_8365_RIGHT_COUNTS.tif",-3.4,"70"
"1539",8365,"73_01_-3.4_8365_RIGHT_COUNTS.tif",-3.4,"73"
"1540",8365,"73_01_-3.5_8365_LEFT_COUNTS.tif",-3.5,"73"
"1541",8365,"76_01_-1.7_8365_LEFT_COUNTS.tif",-1.7,"76"
"1542",8365,"76_01_-1.9_8365_RIGHT_COUNTS.tif",-1.9,"76"
"1543",8365,"79_01_-1.8_8365_RIGHT_COUNTS.tif",-1.8,"79"
"1544",8365,"82_01_-3.5_8365_RIGHT_COUNTS.tif",-3.5,"82"
"1545",8365,"85_01_-1.6_8365_LEFT_COUNTS.tif",-1.6,"85"
"1546",8365,"85_01_-1.6_8365_RIGHT_COUNTS.tif",-1.6,"85"
"1547",8365,"94_01_-3.5_8365_LEFT_COUNTS.tif",-3.5,"94"
"1548",8365,"94_01_-3.5_8365_RIGHT_COUNTS.tif",-3.5,"94"
"1549",8487,"10_01_2.2_8487_RIGHT_COUNTS.tif",2.2,"10"
"1550",8487,"10_01_2.5_8487_LEFT_COUNTS.tif",2.5,"10"
"1551",8487,"16_01_2.2_8487_LEFT_COUNTS.tif",2.2,"16"
"1552",8487,"16_01_2.5_8487_RIGHT_COUNTS.tif",2.5,"16"
"1553",8487,"28_01_1.6_8487_LEFT_COUNTS.tif",1.6,"28"
"1554",8487,"34_01_-1.2_8487_LEFT_COUNTS.tif",-1.2,"34"
"1555",8487,"37_01_-0.1_8487_LEFT_COUNTS.tif",-0.1,"37"
"1556",8487,"37_01_-0.1_8487_RIGHT_COUNTS.tif",-0.1,"37"
"1557",8487,"40_01_-0.5_8487_LEFT_COUNTS.tif",-0.5,"40"
"1558",8487,"40_01_-0.8_8487_RIGHT_COUNTS.tif",-0.8,"40"
"1559",8487,"43_01_-0.1_8487_RIGHT_COUNTS.tif",-0.1,"43"
"1560",8487,"46_01_-0.9_8487_LEFT_COUNTS.tif",-0.9,"46"
"1561",8487,"46_01_-0.9_8487_RIGHT_COUNTS.tif",-0.9,"46"
"1562",8487,"49_01_-0.1_8487_LEFT_COUNTS.tif",-0.1,"49"
"1563",8487,"49_01_-0.1_8487_RIGHT_COUNTS.tif",-0.1,"49"
"1564",8487,"52_01_0.8_8487_LEFT_COUNTS.tif",0.8,"52"
"1565",8487,"55_01_-2.3_8487_LEFT_COUNTS.tif",-2.3,"55"
"1566",8487,"55_01_-2.5_8487_RIGHT_COUNTS.tif",-2.5,"55"
"1567",8487,"61_01_-1.4_8487_LEFT_COUNTS.tif",-1.4,"61"
"1568",8487,"61_01_-2_8487_RIGHT_COUNTS.tif",-2,"61"
"1569",8487,"64_01_-1.2_8487_LEFT_COUNTS.tif",-1.2,"64"
"1570",8487,"64_01_-1.8_8487_RIGHT_COUNTS.tif",-1.8,"64"
"1571",8487,"67_01_-2.1_8487_LEFT_COUNTS.tif",-2.1,"67"
"1572",8487,"67_01_-2.1_8487_RIGHT_COUNTS.tif",-2.1,"67"
"1573",8488,"01_01_0.4_8488_LEFT_COUNTS.tif",0.4,"01"
"1574",8488,"01_01_0.7_8488_RIGHT_COUNTS.tif",0.7,"01"
"1575",8488,"10_01_0.4_8488_LEFT_COUNTS.tif",0.4,"10"
"1576",8488,"10_01_0.4_8488_RIGHT_COUNTS.tif",0.4,"10"
"1577",8488,"19_01_1.1_8488_RIGHT_COUNTS.tif",1.1,"19"
"1578",8488,"19_01_1_8488_LEFT_COUNTS.tif",1,"19"
"1579",8488,"34_01_0.1_8488_LEFT_COUNTS.tif",0.1,"34"
"1580",8488,"34_01_2.3_8488_RIGHT_COUNTS.tif",2.3,"34"
"1581",8488,"37_01_-0.4_8488_LEFT_COUNTS.tif",-0.4,"37"
"1582",8488,"37_01_-0.4_8488_RIGHT_COUNTS.tif",-0.4,"37"
"1583",8488,"40_01_-1.3_8488_LEFT_COUNTS.tif",-1.3,"40"
"1584",8488,"40_01_-3.5_8488_RIGHT_COUNTS.tif",-3.5,"40"
"1585",8488,"43_01_0.9_8488_LEFT_COUNTS.tif",0.9,"43"
"1586",8488,"43_01_0.9_8488_RIGHT_COUNTS.tif",0.9,"43"
"1587",8488,"46_01_-0.5_8488_LEFT_COUNTS.tif",-0.5,"46"
"1588",8488,"46_01_-0.7_8488_RIGHT_COUNTS.tif",-0.7,"46"
"1589",8488,"52_01_-0.2_8488_LEFT_COUNTS.tif",-0.2,"52"
"1590",8488,"52_01_-0.2_8488_RIGHT_COUNTS.tif",-0.2,"52"
"1591",8488,"55_01_-0.4_8488_LEFT_COUNTS.tif",-0.4,"55"
"1592",8488,"55_01_-0.4_8488_RIGHT_COUNTS.tif",-0.4,"55"
"1593",8488,"67_01_-1.2_8488_LEFT_COUNTS.tif",-1.2,"67"
"1594",8488,"67_01_-1.4_8488_RIGHT_COUNTS.tif",-1.4,"67"
"1595",8488,"70_01_-1.3_8488_LEFT_COUNTS.tif",-1.3,"70"
"1596",8488,"70_01_-3.5_8488_RIGHT_COUNTS.tif",-3.5,"70"
"1597",8488,"73_01_-3.4_8488_RIGHT_COUNTS.tif",-3.4,"73"
"1598",8488,"73_01_0_8488_LEFT_COUNTS.tif",0,"73"
"1599",8488,"76_01_-1.2_8488_LEFT_COUNTS.tif",-1.2,"76"
"1600",8488,"76_01_-1.2_8488_RIGHT_COUNTS.tif",-1.2,"76"
"1601",8488,"82_01_-3.4_8488_LEFT_COUNTS.tif",-3.4,"82"
"1602",8488,"82_01_-3.5_8488_RIGHT_COUNTS.tif",-3.5,"82"
"1603",8488,"88_01_0.1_8488_LEFT_COUNTS.tif",0.1,"88"
"1604",8488,"88_01_2.2_8488_RIGHT_COUNTS.tif",2.2,"88"
"1605",8489,"01_01_1.6_8489_LEFT_COUNTS.tif",1.6,"01"
"1606",8489,"01_01_2.2_8489_RIGHT_COUNTS.tif",2.2,"01"
"1607",8489,"07_01_1.1_8489_LEFT_COUNTS.tif",1.1,"07"
"1608",8489,"07_01_2.2_8489_RIGHT_COUNTS.tif",2.2,"07"
"1609",8489,"10_01_2.2_8489_RIGHT_COUNTS.tif",2.2,"10"
"1610",8489,"10_01_2.5_8489_LEFT_COUNTS.tif",2.5,"10"
"1611",8489,"100_01_-3.5_8489_LEFT_COUNTS.tif",-3.5,"100"
"1612",8489,"100_01_-3.5_8489_RIGHT_COUNTS.tif",-3.5,"100"
"1613",8489,"103_01_-3.3_8489_RIGHT_COUNTS.tif",-3.3,"103"
"1614",8489,"103_01_-3.5_8489_LEFT_COUNTS.tif",-3.5,"103"
"1615",8489,"106_01_-3.4_8489_RIGHT_COUNTS.tif",-3.4,"106"
"1616",8489,"106_01_-3.5_8489_LEFT_COUNTS.tif",-3.5,"106"
"1617",8489,"109_01_-3.3_8489_RIGHT_COUNTS.tif",-3.3,"109"
"1618",8489,"109_01_-3.4_8489_LEFT_COUNTS.tif",-3.4,"109"
"1619",8489,"16_01_1.6_8489_LEFT_COUNTS.tif",1.6,"16"
"1620",8489,"16_01_2.5_8489_RIGHT_COUNTS.tif",2.5,"16"
"1621",8489,"22_01_2.2_8489_LEFT_COUNTS.tif",2.2,"22"
"1622",8489,"22_01_2.5_8489_RIGHT_COUNTS.tif",2.5,"22"
"1623",8489,"31_01_-0.4_8489_RIGHT_COUNTS.tif",-0.4,"31"
"1624",8489,"31_01_-0.5_8489_LEFT_COUNTS.tif",-0.5,"31"
"1625",8489,"37_01_-0.9_8489_LEFT_COUNTS.tif",-0.9,"37"
"1626",8489,"37_01_-0.9_8489_RIGHT_COUNTS.tif",-0.9,"37"
"1627",8489,"40_01_-0.1_8489_LEFT_COUNTS.tif",-0.1,"40"
"1628",8489,"40_01_0_8489_RIGHT_COUNTS.tif",0,"40"
"1629",8489,"43_01_0.6_8489_LEFT_COUNTS.tif",0.6,"43"
"1630",8489,"43_01_0.6_8489_RIGHT_COUNTS.tif",0.6,"43"
"1631",8489,"46_01_-0.4_8489_RIGHT_COUNTS.tif",-0.4,"46"
"1632",8489,"46_01_-0.7_8489_LEFT_COUNTS.tif",-0.7,"46"
"1633",8489,"49_01_0.6_8489_LEFT_COUNTS.tif",0.6,"49"
"1634",8489,"49_01_0.6_8489_RIGHT_COUNTS.tif",0.6,"49"
"1635",8489,"52_01_-0.1_8489_LEFT_COUNTS.tif",-0.1,"52"
"1636",8489,"52_01_-0.1_8489_RIGHT_COUNTS.tif",-0.1,"52"
"1637",8489,"55_01_-0.4_8489_LEFT_COUNTS.tif",-0.4,"55"
"1638",8489,"55_01_-0.4_8489_RIGHT_COUNTS.tif",-0.4,"55"
"1639",8489,"58_01_0_8489_LEFT_COUNTS.tif",0,"58"
"1640",8489,"58_01_0_8489_RIGHT_COUNTS.tif",0,"58"
"1641",8489,"61_01_0_8489_LEFT_COUNTS.tif",0,"61"
"1642",8489,"61_01_0_8489_RIGHT_COUNTS.tif",0,"61"
"1643",8489,"64_01_-1.7_8489_LEFT_COUNTS.tif",-1.7,"64"
"1644",8489,"64_01_-2_8489_RIGHT_COUNTS.tif",-2,"64"
"1645",8489,"67_01_-2_8489_LEFT_COUNTS.tif",-2,"67"
"1646",8489,"67_01_-2_8489_RIGHT_COUNTS.tif",-2,"67"
"1647",8489,"70_01_-1.2_8489_LEFT_COUNTS.tif",-1.2,"70"
"1648",8489,"70_01_-1.4_8489_RIGHT_COUNTS.tif",-1.4,"70"
"1649",8489,"73_01_-2_8489_LEFT_COUNTS.tif",-2,"73"
"1650",8489,"73_01_-2_8489_RIGHT_COUNTS.tif",-2,"73"
"1651",8489,"76_01_-2.1_8489_LEFT_COUNTS.tif",-2.1,"76"
"1652",8489,"76_01_-2.1_8489_RIGHT_COUNTS.tif",-2.1,"76"
"1653",8489,"79_01_-1.3_8489_LEFT_COUNTS.tif",-1.3,"79"
"1654",8489,"79_01_-1.3_8489_RIGHT_COUNTS.tif",-1.3,"79"
"1655",8489,"82_01_-1.5_8489_LEFT_COUNTS.tif",-1.5,"82"
"1656",8489,"82_01_-1.5_8489_RIGHT_COUNTS.tif",-1.5,"82"
"1657",8489,"82_01_-3.4_8489_RIGHT_COUNTS.tif",-3.4,"82"
"1658",8489,"85_01_-2.8_8489_LEFT_COUNTS.tif",-2.8,"85"
"1659",8489,"85_01_-2.8_8489_RIGHT_COUNTS.tif",-2.8,"85"
"1660",8489,"88_01_-1.2_8489_LEFT_COUNTS.tif",-1.2,"88"
"1661",8489,"88_01_-1.2_8489_RIGHT_COUNTS.tif",-1.2,"88"
"1662",8492,"01_01_0_8492_LEFT_COUNTS.tif",0,"01"
"1663",8492,"01_01_0_8492_RIGHT_COUNTS.tif",0,"01"
"1664",8492,"10_01_0.3_8492_RIGHT_COUNTS.tif",0.3,"10"
"1665",8492,"16_01_1.6_8492_LEFT_COUNTS.tif",1.6,"16"
"1666",8492,"16_01_1.6_8492_RIGHT_COUNTS.tif",1.6,"16"
"1667",8492,"22_01_2.2_8492_LEFT_COUNTS.tif",2.2,"22"
"1668",8492,"22_01_2.2_8492_RIGHT_COUNTS.tif",2.2,"22"
"1669",8492,"25_01_1_8492_LEFT_COUNTS.tif",1,"25"
"1670",8492,"25_01_1_8492_RIGHT_COUNTS.tif",1,"25"
"1671",8492,"37_01_-0.1_8492_RIGHT_COUNTS.tif",-0.1,"37"
"1672",8492,"37_01_-1_8492_LEFT_COUNTS.tif",-1,"37"
"1673",8492,"40_01_-2.5_8492_LEFT_COUNTS.tif",-2.5,"40"
"1674",8492,"40_01_-2.5_8492_RIGHT_COUNTS.tif",-2.5,"40"
"1675",8492,"43_01_-0.4_8492_LEFT_COUNTS.tif",-0.4,"43"
"1676",8492,"43_01_-0.6_8492_RIGHT_COUNTS.tif",-0.6,"43"
"1677",8492,"49_01_-1.3_8492_LEFT_COUNTS.tif",-1.3,"49"
"1678",8492,"49_01_-1.3_8492_RIGHT_COUNTS.tif",-1.3,"49"
"1679",8492,"52_01_-1.3_8492_LEFT_COUNTS.tif",-1.3,"52"
"1680",8492,"52_01_-1_8492_RIGHT_COUNTS.tif",-1,"52"
"1681",8492,"55_01_2.2_8492_LEFT_COUNTS.tif",2.2,"55"
"1682",8492,"55_01_2.2_8492_RIGHT_COUNTS.tif",2.2,"55"
"1683",8492,"58_01_-1.2_8492_LEFT_COUNTS.tif",-1.2,"58"
"1684",8492,"58_01_-1.3_8492_RIGHT_COUNTS.tif",-1.3,"58"
"1685",8492,"61_01_2.2_8492_LEFT_COUNTS.tif",2.2,"61"
"1686",8492,"61_01_2.2_8492_RIGHT_COUNTS.tif",2.2,"61"
"1687",8492,"64_01_2.2_8492_LEFT_COUNTS.tif",2.2,"64"
"1688",8492,"67_01_-1.8_8492_LEFT_COUNTS.tif",-1.8,"67"
"1689",8492,"67_01_-1.8_8492_RIGHT_COUNTS.tif",-1.8,"67"
"1690",8492,"70_01_-2.9_8492_LEFT_COUNTS.tif",-2.9,"70"
"1691",8492,"70_01_-3.4_8492_RIGHT_COUNTS.tif",-3.4,"70"
"1692",8492,"73_01_-2.3_8492_LEFT_COUNTS.tif",-2.3,"73"
"1693",8492,"73_01_-3.4_8492_RIGHT_COUNTS.tif",-3.4,"73"
"1694",8492,"76_01_-3.4_8492_RIGHT_COUNTS.tif",-3.4,"76"
"1695",8492,"76_01_-3.5_8492_LEFT_COUNTS.tif",-3.5,"76"
"1696",8492,"79_01_-3.5_8492_LEFT_COUNTS.tif",-3.5,"79"
"1697",8492,"79_01_-3.5_8492_RIGHT_COUNTS.tif",-3.5,"79"
"1698",8492,"82_01_-2.5_8492_LEFT_COUNTS.tif",-2.5,"82"
"1699",8492,"82_01_-2.5_8492_RIGHT_COUNTS.tif",-2.5,"82"
"1700",8492,"85_01_-2.6_8492_LEFT_COUNTS.tif",-2.6,"85"
"1701",8492,"85_01_-2.6_8492_RIGHT_COUNTS.tif",-2.6,"85"
"1702",8492,"88_01_-1.2_8492_RIGHT_COUNTS.tif",-1.2,"88"
"1703",8492,"88_01_-2.5_8492_LEFT_COUNTS.tif",-2.5,"88"
"1704",8492,"88_01_-2.5_8492_RIGHT_COUNTS.tif",-2.5,"88"
"1705",8492,"91_01_-1.4_8492_LEFT_COUNTS.tif",-1.4,"91"
"1706",8492,"91_01_-1.4_8492_RIGHT_COUNTS.tif",-1.4,"91"
"1707",8753,"07_01_1.1_8753_LEFT_COUNTS.tif",1.1,"07"
"1708",8753,"07_01_1.1_8753_RIGHT_COUNTS.tif",1.1,"07"
"1709",8753,"19_01_1.2_8753_LEFT_COUNTS.tif",1.2,"19"
"1710",8753,"19_01_1.2_8753_RIGHT_COUNTS.tif",1.2,"19"
"1711",8753,"22_01_0.4_8753_LEFT_COUNTS.tif",0.4,"22"
"1712",8753,"34_01_-0.7_8753_RIGHT_COUNTS.tif",-0.7,"34"
"1713",8753,"34_01_0_8753_LEFT_RECOUNT.tif",0,"34"
"1714",8753,"34_01_1_8753_RIGHT_RECOUNT.tif",1,"34"
"1715",9204,"01_01_1.1_9204_LEFT_COUNTS.tif",1.1,"01"
"1716",9204,"01_01_1.1_9204_RIGHT_COUNTS.tif",1.1,"01"
"1717",9204,"07_01_1.6_9204_LEFT_COUNTS.tif",1.6,"07"
"1718",9204,"07_01_2.3_9204_RIGHT_COUNTS.tif",2.3,"07"
"1719",9204,"10_01_0.2_9204_RIGHT_COUNTS.tif",0.2,"10"
"1720",9204,"10_01_1.1_9204_LEFT_COUNTS.tif",1.1,"10"
"1721",9204,"13_01_2.2_9204_LEFT_COUNTS.tif",2.2,"13"
"1722",9204,"13_01_2.3_9204_RIGHT_COUNTS.tif",2.3,"13"
"1723",9204,"19_01_1.2_9204_LEFT_COUNTS.tif",1.2,"19"
"1724",9204,"19_01_1.2_9204_RIGHT_COUNTS.tif",1.2,"19"
"1725",9204,"22_01_2.2_9204_RIGHT_COUNTS.tif",2.2,"22"
"1726",9204,"22_01_2.3_9204_LEFT_COUNTS.tif",2.3,"22"
"1727",9204,"25_01_2.2_9204_LEFT_COUNTS.tif",2.2,"25"
"1728",9204,"25_01_2.5_9204_RIGHT_COUNTS.tif",2.5,"25"
"1729",9204,"28_01_1.2_9204_LEFT_COUNTS.tif",1.2,"28"
"1730",9204,"28_01_1.2_9204_RIGHT_COUNTS.tif",1.2,"28"
"1731",9204,"31_01_2.2_9204_LEFT_COUNTS.tif",2.2,"31"
"1732",9204,"31_01_2.2_9204_RIGHT_COUNTS.tif",2.2,"31"
"1733",9204,"37_01_-0.7_9204_LEFT_COUNTS.tif",-0.7,"37"
"1734",9204,"37_01_-0.8_9204_RIGHT_COUNTS.tif",-0.8,"37"
"1735",9204,"40_01_0.4_9204_LEFT_COUNTS.tif",0.4,"40"
"1736",9204,"40_01_0.4_9204_RIGHT_COUNTS.tif",0.4,"40"
"1737",9204,"43_01_-0.9_9204_LEFT_COUNTS.tif",-0.9,"43"
"1738",9204,"46_01_0.4_9204_LEFT_COUNTS.tif",0.4,"46"
"1739",9204,"46_01_1.1_9204_LEFT_COUNTS.tif",1.1,"46"
"1740",9204,"49_01_-0.1_9204_LEFT_COUNTS.tif",-0.1,"49"
"1741",9204,"49_01_-0.1_9204_RIGHT_COUNTS.tif",-0.1,"49"
"1742",9204,"52_01_-0.6_9204_LEFT_COUNTS.tif",-0.6,"52"
"1743",9204,"52_01_-0.6_9204_RIGHT_COUNTS.tif",-0.6,"52"
"1744",9204,"55_01_0.2_9204_LEFT_COUNTS.tif",0.2,"55"
"1745",9204,"55_01_0.2_9204_RIGHT_COUNTS.tif",0.2,"55"
"1746",9204,"58_01_-0.6_9204_LEFT_COUNTS.tif",-0.6,"58"
"1747",9204,"58_01_-0.6_9204_RIGHT_COUNTS.tif",-0.6,"58"
"1748",9204,"61_01_-0.9_9204_LEFT_COUNTS.tif",-0.9,"61"
"1749",9204,"61_01_-0.9_9204_RIGHT_COUNTS.tif",-0.9,"61"
"1750",9204,"64_01_0.4_9204_LEFT_COUNTS.tif",0.4,"64"
"1751",9204,"64_01_0.4_9204_RIGHT_COUNTS.tif",0.4,"64"
"1752",9204,"67_01_0.1_9204_RIGHT_COUNTS.tif",0.1,"67"
"1753",9204,"73_01_-1.2_9204_RIGHT_COUNTS.tif",-1.2,"73"
"1754",9204,"73_01_-3.4_9204_LEFT_COUNTS.tif",-3.4,"73"
"1755",9214,"01_01_0.1_9214_RIGHT_COUNTS.tif",0.1,"01"
"1756",9214,"01_01_1.6_9214_LEFT_COUNTS.tif",1.6,"01"
"1757",9214,"04_01_1.2_9214_LEFT_COUNTS.tif",1.2,"04"
"1758",9214,"04_01_1.6_9214_LEFT_COUNTS.tif",1.6,"04"
"1759",9214,"13_01_1.6_9214_LEFT_COUNTS.tif",1.6,"13"
"1760",9214,"13_01_1.6_9214_RIGHT_COUNTS.tif",1.6,"13"
"1761",9214,"19_01_1.2_9214_LEFT_COUNTS.tif",1.2,"19"
"1762",9214,"19_01_1.2_9214_RIGHT_COUNTS.tif",1.2,"19"
"1763",9214,"28_01_0.1_9214_LEFT_COUNTS.tif",0.1,"28"
"1764",9214,"28_01_1.2_9214_LEFT_COUNTS.tif",1.2,"28"
"1765",9214,"28_01_1.2_9214_RIGHT_COUNTS.tif",1.2,"28"
"1766",9214,"37_01_-0.3_9214_RIGHT_COUNTS.tif",-0.3,"37"
"1767",9214,"37_01_-0.4_9214_LEFT_COUNTS.tif",-0.4,"37"
"1768",9214,"43_01_0.4_9214_RIGHT_COUNTS.tif",0.4,"43"
"1769",9214,"43_01_1.2_9214_LEFT_COUNTS.tif",1.2,"43"
"1770",9214,"43_01_1.2_9214_RIGHT_COUNTS.tif",1.2,"43"
"1771",9214,"49_01_-0.6_9214_LEFT_COUNTS.tif",-0.6,"49"
"1772",9214,"49_01_-0.9_9214_RIGHT_COUNTS.tif",-0.9,"49"
"1773",9214,"55_01_-0.5_9214_RIGHT_COUNTS.tif",-0.5,"55"
"1774",9214,"58_01_1.1_9214_LEFT_COUNTS.tif",1.1,"58"
"1775",9214,"58_01_1.1_9214_RIGHT_COUNTS.tif",1.1,"58"
"1776",9214,"61_01_-0.4_9214_LEFT_COUNTS.tif",-0.4,"61"
"1777",9214,"61_01_-0.4_9214_RIGHT_COUNTS.tif",-0.4,"61"
"1778",9221,"01_01_-0.1_9221_LEFT_COUNTS.tif",-0.1,"01"
"1779",9221,"01_01_-0.3_9221_LEFT_COUNTS.tif",-0.3,"01"
"1780",9221,"07_01_0.1_9221_RIGHT_COUNTS.tif",0.1,"07"
"1781",9221,"07_01_1.6_9221_LEFT_COUNTS.tif",1.6,"07"
"1782",9221,"10_01_0.9_9221_LEFT_COUNTS.tif",0.9,"10"
"1783",9221,"10_01_1_9221_RIGHT_COUNTS.tif",1,"10"
"1784",9221,"19_01_-0.1_9221_RIGHT_COUNTS.tif",-0.1,"19"
"1785",9221,"19_01_-0.3_9221_LEFT_COUNTS.tif",-0.3,"19"
"1786",9221,"22_01_1.1_9221_LEFT_COUNTS.tif",1.1,"22"
"1787",9221,"22_01_1.3_9221_RIGHT_COUNTS.tif",1.3,"22"
"1788",9221,"28_01_1.1_9221_RIGHT_COUNTS.tif",1.1,"28"
"1789",9221,"28_01_1_9221_LEFT_COUNTS.tif",1,"28"
"1790",9221,"37_01_-0.3_9221_LEFT_COUNTS.tif",-0.3,"37"
"1791",9221,"37_01_-0.5_9221_RIGHT_COUNTS.tif",-0.5,"37"
"1792",9221,"40_01_-1.2_9221_LEFT_COUNTS.tif",-1.2,"40"
"1793",9221,"40_01_-1.2_9221_RIGHT_COUNTS.tif",-1.2,"40"
"1794",9221,"43_01_-0.4_9221_LEFT_COUNTS.tif",-0.4,"43"
"1795",9221,"43_01_-0.5_9221_RIGHT_COUNTS.tif",-0.5,"43"
"1796",9221,"46_01_-0.1_9221_LEFT_COUNTS.tif",-0.1,"46"
"1797",9221,"46_01_0_9221_RIGHT_COUNTS.tif",0,"46"
"1798",9221,"49_01_-1.2_9221_RIGHT_COUNTS.tif",-1.2,"49"
"1799",9221,"49_01_-1.3_9221_LEFT_COUNTS.tif",-1.3,"49"
"1800",9221,"52_01_-1.2_9221_RIGHT_COUNTS.tif",-1.2,"52"
"1801",9221,"52_01_-1.8_9221_LEFT_COUNTS.tif",-1.8,"52"
"1802",9221,"55_01_-0.3_9221_RIGHT_COUNTS.tif",-0.3,"55"
"1803",9221,"55_01_-0.4_9221_LEFT_COUNTS.tif",-0.4,"55"
"1804",9221,"58_01_-0.3_9221_LEFT_COUNTS.tif",-0.3,"58"
"1805",9221,"58_01_-0.8_9221_RIGHT_COUNTS.tif",-0.8,"58"
"1806",9221,"61_01_-2.1_9221_LEFT_COUNTS.tif",-2.1,"61"
"1807",9221,"61_01_-2.3_9221_RIGHT_COUNTS.tif",-2.3,"61"
"1808",9221,"67_01_-3.4_9221_LEFT_COUNTS.tif",-3.4,"67"
"1809",9221,"70_01_-1.6_9221_LEFT_COUNTS.tif",-1.6,"70"
"1810",9221,"70_01_-1.6_9221_RIGHT_COUNTS.tif",-1.6,"70"
