idBysubroi,grp,SUBROI,AREAmm2,Ch1mm2,Ch2mm2,Ch3mm2,Ch4mm2,OLmm2
3595,SAA,MED,11.2760726,734.918998,1616.60896,1270.4778,1308.61165,379.121361
3596,CAB,MED,3.3494079,679.821649,1337.8484,1679.69987,1443.83728,232.876981
3597,SAB,MED,3.63358405,819.851683,1385.95941,1412.93002,1835.37794,485.195877
3602,CAA,MED,7.72261599,1072.82299,672.052062,1370.64953,1597.64515,185.429394
3603,SAB,MED,10.0656201,843.266477,1279.60323,1308.81157,1043.05546,279.466141
3604,SAB,MED,12.4562191,571.52174,1199.88256,1122.4915,1207.75011,287.005228
3607,CAA,MED,10.2188158,619.054118,907.932992,1080.55573,1239.3804,280.952319
3608,CAB,MED,8.70573129,1011.05808,1297.53603,1051.03175,990.38205,287.741479
3661,CAA,MED,23.7882834,784.377741,919.234046,1127.69802,1324.30741,250.207209
3662,CAB,MED,9.28461924,902.675682,559.527523,1271.34993,1437.96958,198.069512
3663,CAB,MED,6.41804696,490.959325,1149.72671,1075.24922,1250.692,291.210085
3664,CAB,MED,17.8118275,604.149126,1140.25358,904.848198,1081.64084,277.175377
3858,CAB,MED,7.99228796,725.449336,1312.39015,985.074616,1233.31392,339.702475
8056,SAA,MED,6.93006776,811.247479,1884.97436,1251.50292,1781.22357,428.134342
8060,SAA,MED,7.25824695,200.874951,1556.98753,909.034929,932.043239,205.697052
8061,SAA,MED,7.79979736,1194.39,1483.62829,940.793672,1591.4516,293.853788
8350,SAB,MED,12.5289106,947.64823,1532.29603,956.747186,1657.68602,295.795868
8351,SAB,MED,7.73240128,987.920793,1905.1003,1218.63826,999.818779,165.925171
8352,SAB,MED,4.77580559,1233.50917,1055.52873,1407.09245,981.823886,72.657899
8358,CAA,MED,1.27364943,283.437491,839.320438,804.77404,1086.64124,97.3580302
8364,CAB,MED,0.391465272,153.270301,771.460514,929.839825,751.024474,107.289211
8365,CAB,MED,0.87589384,882.527042,784.341628,610.804615,890.518878,143.85305
8487,CAB,MED,1.53900537,474.332329,1482.77586,571.148106,669.263423,96.1660065
8488,CAB,MED,1.93840927,604.619478,448.30574,520.014022,740.29774,41.7868411
8489,CAB,MED,1.38473488,1499.92611,722.882056,1127.2916,1149.67856,65.7165506
8492,CAB,MED,5.05393283,309.659834,1360.32675,480.41794,732.498853,104.473094
8753,SAB,MED,3.94757889,338.941928,1310.9301,657.87159,596.061553,124.126715
9204,CAB,MED,2.39748896,495.935547,199.792369,889.26374,1020.2341,28.7801117
9214,CAA,MED,0.563887123,1069.36295,842.36717,789.165033,1173.99382,40.7883051
9221,CAA,MED,4.76746103,153.540846,787.421223,371.896065,370.008268,48.8729742
9222,CAA,MED,2.60570922,298.958915,1147.4803,594.080103,934.102695,104.386168
9224,CAA,MED,4.17686734,546.821294,1074.25006,469.730025,479.785408,78.2883376
9228,SAA,MED,7.37301341,462.361833,1734.02641,943.169313,416.790236,46.3853761
9229,SAA,MED,14.8947666,540.726836,1241.7113,1007.46795,690.712403,53.9786909
9265,CAA,MED,1.84585651,510.332193,1072.67276,638.727872,894.435722,106.725522
9266,SAB,MED,14.0406682,464.721472,847.253124,557.80821,414.154078,78.058963
9272,SAA,MED,1.71536501,1814.19114,1884.73006,1269.70061,2730.0312,308.389175
9275,SAB,MED,9.6682735,1156.15265,1400.5603,1064.40928,483.126589,45.8199698
9276,SAB,MED,1.52430437,1460.33826,1747.68245,1272.05566,525.485601,79.3804716
9278,CAA,MED,8.10319352,459.078263,1021.20232,388.241993,417.489721,62.5679245
3425,SAA,MGN,1.58340203,769.861335,2673.3577,1434.88511,735.757552,207.148907
3426,SAA,MGN,4.32309463,664.801547,1668.48071,1395.29677,1564.38861,351.831299
3429,SAA,MGN,3.9602564,1103.71642,1453.18874,1809.73131,1780.9453,306.040791
3431,SAB,MGN,7.00877135,656.320455,1904.7561,1230.88621,1370.14029,434.455605
3433,SAB,MGN,8.92205162,779.977554,1572.9566,1460.31435,1644.24065,312.932509
3507,SAA,MGN,3.57880859,1259.07823,2746.44473,1553.58965,1695.25691,627.303736
3508,SAA,MGN,5.57173347,891.643513,1686.0103,1358.10517,1501.86653,386.055796
3531,SAB,MGN,5.28255857,986.453804,2341.85761,1936.56159,2074.18429,523.799209
3539,CAA,MGN,2.58589878,1034.84329,884.412035,1535.63629,1401.83368,216.559134
3540,CAA,MGN,1.58340203,894.27699,2022.8596,1561.19542,1349.62565,435.139016
3541,CAA,MGN,2.53902812,461.987795,2046.84618,1157.52952,1580.91987,498.615983
3542,CAA,MGN,2.90291346,102.655489,2388.63476,1503.31729,1718.96272,557.715558
3595,SAA,MGN,3.69328137,787.917222,2182.34117,1311.5708,1162.11021,313.813079
3596,CAB,MGN,2.81751054,532.029953,2252.34295,1324.92849,1167.69749,360.956946
3597,SAB,MGN,0.689947259,1562.43827,539.171647,1452.28492,1550.84318,214.50915
3602,CAA,MGN,6.11370979,823.395315,985.65359,1904.89906,2274.56004,331.059221
3603,SAB,MGN,4.23060184,866.070629,1701.64914,1646.33786,1583.46265,420.507546
3604,SAB,MGN,4.7677009,603.64525,1483.94376,1392.28533,1844.91439,462.696811
3607,CAA,MGN,5.03398708,761.026983,1269.9675,1696.66705,2295.59588,408.423774
3608,CAB,MGN,6.55058039,1013.34532,1677.25596,1491.4709,1412.24127,407.750129
3661,CAA,MGN,4.56611846,796.299971,1062.39031,1530.8407,1851.02512,297.188961
3662,CAB,MGN,7.49578924,800.716217,1377.57342,2043.54732,2162.68087,428.240429
3663,CAB,MGN,1.3744714,471.45397,551.484737,1493.66512,1957.84357,192.07384
3664,CAB,MGN,4.20691512,639.185704,1805.36089,1277.896,1464.73124,385.317972
3858,CAB,MGN,3.51199987,484.624164,1419.41919,1344.53308,1716.11624,343.963566
8056,SAA,MGN,2.92057741,792.993877,2693.64544,1072.73308,2062.94823,480.38446
8060,SAA,MGN,1.88147655,220.039947,1438.23211,1144.84552,1044.924,206.75251
8061,SAA,MGN,4.82950473,1075.05848,1776.78675,1117.71295,1954.85884,407.909322
8350,SAB,MGN,5.19169256,736.75395,1490.26544,1163.78232,1410.71528,235.183418
8351,SAB,MGN,3.40925129,1268.90031,2410.79325,1483.90352,841.827063,262.227664
8352,SAB,MGN,4.2944922,968.682631,1194.55334,1346.14286,1378.5099,206.077915
8358,CAA,MGN,1.58064819,148.673185,497.897006,662.386487,1250.75271,191.060859
8364,CAB,MGN,0.387447523,529.103911,1672.48456,1383.41315,1321.46928,178.088634
8365,CAB,MGN,0.135820821,1016.04452,1524.06677,235.604525,890.879611,434.395843
8487,CAB,MGN,0.404253491,2221.37847,2080.37783,2001.21958,2444.01105,311.68562
8488,CAB,MGN,0.540074312,122.205405,622.136607,440.680097,707.310071,40.735135
8489,CAB,MGN,1.35987958,984.646009,525.781849,218.401691,676.530491,178.692293
8492,CAB,MGN,0.659089165,784.415869,1747.86669,1127.31333,1485.38324,590.208459
8753,SAB,MGN,2.15311819,85.9218972,1628.33606,755.648252,787.230355,200.639241
9204,CAB,MGN,0.554126438,95.6460409,1575.70909,23.4603497,5.41392684,312.932509
9214,CAA,MGN,2.89561755,787.917222,1575.70909,1346.14286,1412.24127,312.932509
9221,CAA,MGN,1.59745416,367.459685,999.715701,580.298343,855.110612,190.928797
9222,CAA,MGN,1.82143173,361.254275,1426.89948,1138.11567,1246.27235,273.960309
9224,CAA,MGN,2.89561755,877.533017,568.790586,540.471929,790.504949,98.4246005
9228,SAA,MGN,1.71922285,530.472242,1369.80497,1057.45454,528.727268,157.047703
9229,SAA,MGN,5.91244564,625.967701,1687.11911,1140.64474,957.302671,169.642152
9265,CAA,MGN,1.91000364,1135.07637,751.831026,1184.81449,1470.67782,191.622671
9266,SAB,MGN,3.14999809,399.047861,1068.25462,853.968772,646.984519,177.777886
9272,SAA,MGN,1.79436997,3112.51307,3260.75452,2344.5555,2127.76632,488.750933
9275,SAB,MGN,1.33177533,1463.46006,2582.26739,1400.38636,821.45988,230.519363
9276,SAB,MGN,0.930730806,1495.59893,2092.97897,1747.01427,1079.79664,328.773903
9278,CAA,MGN,0.540074312,922.095328,1575.70909,1312.7823,1738.64962,542.517934
3425,SAA,MH,25.1518671,623.731032,1694.904,1029.10849,1270.20391,541.788805
3426,SAA,MH,40.5943221,715.912928,1752.90524,1048.22541,1109.93355,440.11081
3429,SAA,MH,43.6074569,1333.12062,1498.18413,875.744717,948.48457,340.904998
3431,SAB,MH,42.7501634,732.605387,1705.44377,996.838295,1020.95516,409.168027
3433,SAB,MH,28.9872826,940.860871,1629.3697,1119.45643,1054.15193,337.837807
3507,SAA,MH,38.6530268,1153.20852,1666.2602,880.112188,895.246838,351.5378
3508,SAA,MH,23.7590244,1388.01996,1507.34304,968.768734,763.499363,322.824703
3531,SAB,MH,22.0224528,989.217694,1688.86728,1326.9185,1565.85646,448.860083
3539,CAA,MH,35.5157723,1084.75749,1426.57745,1179.44781,1190.73857,380.02834
3540,CAA,MH,37.1622821,602.627146,1681.03239,736.01508,964.499433,394.916544
3541,CAA,MH,26.3621843,322.77295,1859.51966,847.615651,1000.56201,499.882705
3542,CAA,MH,36.7422743,283.950849,1771.42001,806.917931,1167.86456,495.614393
3595,SAA,MH,23.3908138,978.033522,1537.1419,892.316111,1008.60108,412.939887
3596,CAB,MH,7.8279831,1012.52135,2140.27033,1445.19985,1040.7534,321.411016
3597,SAB,MH,7.68116537,1127.43309,1736.84582,1453.2951,1943.19472,607.720284
3602,CAA,MH,26.3433917,1332.13674,1423.24118,1412.23273,1763.02279,514.398455
3603,SAB,MH,25.5129232,795.322426,1636.46477,1298.67517,1106.38047,436.2495
3604,SAB,MH,32.1894115,798.305989,1773.84417,1307.97669,1328.2318,472.950554
3607,CAA,MH,29.8054212,671.723439,1430.47803,853.032738,1201.55994,478.604209
3608,CAB,MH,22.392364,1226.08761,1816.91401,1117.38984,863.01741,387.632141
3661,CAA,MH,25.3544705,1014.65341,929.224692,1131.83196,1472.79747,316.512231
3662,CAB,MH,18.6510373,1170.92683,1624.89622,1448.60576,1693.25703,599.269619
3663,CAB,MH,10.7921499,535.667132,1500.3498,1049.83716,1511.65431,450.790624
3664,CAB,MH,29.5212942,877.840918,1652.26496,979.970587,1235.54881,528.36437
3858,CAB,MH,30.0115072,756.709746,1768.18844,1076.82029,1558.3356,635.72282
8056,SAA,MH,15.1710717,678.198625,1077.64305,696.325228,1197.1468,269.262453
8060,SAA,MH,6.43275564,124.363499,1364.26759,800.434571,880.02721,136.48894
8061,SAA,MH,10.0793186,876.646565,1535.52047,848.172417,718.997018,157.847972
8350,SAB,MH,9.78928416,1111.52152,1060.44526,700.97056,1036.64373,167.32582
8351,SAB,MH,20.6074487,1188.40524,2075.36607,1145.89634,640.690663,157.709964
8352,SAB,MH,8.59240402,1395.7677,1132.0464,1565.8016,834.923496,79.6051953
8358,CAA,MH,1.79493274,530.381992,258.505509,909.226272,998.923227,17.2708422
8364,CAB,MH,2.29813694,340.710768,1085.66202,610.494517,719.713422,83.9810704
8365,CAB,MH,3.14134294,1050.18779,691.742367,520.478035,964.555624,57.9370045
8487,CAB,MH,6.79496038,281.826514,1313.76778,390.877923,483.152192,55.3351276
8488,CAB,MH,2.49521574,377.522466,490.939512,389.946241,498.153318,16.8322119
8489,CAB,MH,3.66174212,1266.61022,1337.88777,394.07472,420.018655,51.6147762
8492,CAB,MH,8.8756161,271.868451,939.315075,366.622436,556.243076,72.2203386
8753,SAB,MH,2.89105241,104.114335,581.103267,186.783193,379.100702,41.1614814
9204,CAB,MH,10.3693914,851.351795,682.103675,452.871322,523.367262,21.2162885
9214,CAA,MH,1.78382511,822.950629,260.675778,832.480712,1090.35352,52.1351557
9221,CAA,MH,4.4168175,311.53653,615.601618,269.651168,414.325473,54.5641743
9222,CAA,MH,3.00436277,441.358152,1599.34082,322.198108,444.686645,48.2631464
9224,CAA,MH,2.81187831,730.116944,953.455201,260.32421,250.366453,47.2993442
9228,SAA,MH,19.3001366,607.3014,1356.62252,685.487375,226.319641,23.9376544
9229,SAA,MH,49.7611074,624.664555,1365.80562,904.240327,662.16372,80.0424309
9265,CAA,MH,8.36496376,496.953737,1037.54185,605.979911,703.290554,39.8088993
9266,SAB,MH,21.8733072,718.181292,486.117619,501.570244,163.761244,29.7623032
9272,SAA,MH,5.08037186,1240.26354,1063.8985,789.705973,1681.37299,150.776365
9275,SAB,MH,32.8585827,1083.21775,1171.56605,1052.72343,457.597338,49.5760883
9276,SAB,MH,21.47422,1297.64899,1205.86452,913.839944,236.329888,37.2539724
9278,CAA,MH,4.92447306,482.082036,496.499823,659.562955,615.700394,18.0729997
3425,SAA,MoP,48.1843601,343.223402,1089.89722,695.619905,705.56089,167.834542
3426,SAA,MoP,139.215082,294.716631,1241.21609,684.358322,916.912149,232.88425
3429,SAA,MoP,107.389909,996.248162,1120.4684,668.926907,870.938438,219.71338
3431,SAB,MoP,99.9879292,365.334099,1256.87171,774.113441,924.581604,218.946429
3433,SAB,MoP,53.2163222,640.36744,1372.64277,755.595245,757.230082,223.333735
3507,SAA,MoP,87.7975504,882.541707,1134.64441,606.827864,773.483994,223.035835
3508,SAA,MoP,58.1441041,1121.19708,996.283301,634.337747,835.493138,247.144577
3531,SAB,MoP,66.5681855,465.567745,1120.80567,620.792044,939.142317,228.983258
3539,CAA,MoP,99.8780877,505.346079,1190.79172,790.04316,1037.75515,252.367667
3540,CAA,MoP,98.8463904,213.755909,1236.83829,664.57662,1065.62313,260.859298
3541,CAA,MoP,115.950851,97.4292115,1143.17401,699.29629,1080.45779,276.505085
3542,CAA,MoP,96.842936,217.228028,1163.03785,519.872714,856.882323,227.430114
3595,SAA,MoP,60.6911308,767.921101,1030.34824,879.38714,1076.53291,205.845563
3596,CAB,MoP,90.5280728,409.375775,1211.82299,862.472795,828.306598,163.197995
3597,SAB,MoP,83.5733558,790.084344,1150.55808,656.106237,1267.18616,324.266027
3602,CAA,MoP,92.4269934,982.754027,1090.30919,963.23592,1267.60588,258.420177
3603,SAB,MoP,68.8262757,514.614508,1202.20075,1068.79239,869.972978,209.338655
3604,SAB,MoP,74.8019551,538.354912,971.21793,797.586105,631.467452,130.972512
3607,CAA,MoP,52.7525774,416.472542,899.197771,615.041039,953.147742,251.2863
3608,CAB,MoP,87.7902761,785.121122,1349.14714,1059.11502,777.455125,229.717924
3661,CAA,MoP,60.4051649,709.227432,1053.93305,782.250989,1157.76524,281.74743
3662,CAB,MoP,26.0064421,944.650557,1321.44181,971.874581,1336.13048,298.84903
3663,CAB,MoP,58.3083998,396.409438,1078.45525,693.021934,1025.87278,258.196076
3664,CAB,MoP,96.1136231,493.363984,1214.71854,849.49456,1320.91576,311.735205
3858,CAB,MoP,68.912821,459.94344,1233.36991,545.602392,892.040103,227.780546
8056,SAA,MoP,84.9180454,464.97773,623.071336,465.766726,788.736948,84.2577095
8060,SAA,MoP,43.8687459,87.6022307,616.087819,574.395267,575.671802,45.4309773
8061,SAA,MoP,66.7140115,878.765924,960.113154,641.84418,1241.74814,139.640831
8350,SAB,MoP,20.8573195,543.933749,597.200421,649.652032,1469.84372,98.6224524
8351,SAB,MoP,95.9014774,722.063954,1052.31955,640.782621,288.639975,28.4354326
8352,SAB,MoP,13.8619914,1076.75727,1315.82826,1100.13053,647.237453,35.1320374
8358,CAA,MoP,38.8558378,191.888798,1087.42991,701.130166,664.070098,61.5608912
8364,CAB,MoP,12.7750035,228.02342,900.508558,518.590855,637.103542,73.581193
8365,CAB,MoP,8.41926257,1075.03477,840.097329,525.699248,772.157887,64.0198587
8487,CAB,MoP,34.8439734,192.658855,529.015443,244.289017,358.97169,36.3047
8488,CAB,MoP,15.0752977,237.739915,914.542469,514.285034,731.063506,58.0419715
8489,CAB,MoP,43.3366102,2106.09458,1565.30471,719.991708,811.784767,94.4697793
8492,CAB,MoP,41.7614328,166.70884,504.293042,299.702361,505.226918,47.6276762
8753,SAB,MoP,55.7735785,66.0707112,543.33971,325.028454,290.352537,47.9617782
9204,CAB,MoP,51.2253454,1400.55669,771.415003,408.293977,423.618422,39.9411655
9214,CAA,MoP,37.3888551,1539.89738,1041.72754,368.585771,508.70774,72.428
9221,CAA,MoP,19.4917508,216.655756,539.151157,450.344358,456.090378,34.0143893
9222,CAA,MoP,4.6205249,464.23297,925.868833,614.865207,555.781011,30.7324391
9224,CAA,MoP,26.7803838,763.917356,1356.77667,520.380891,631.133598,62.0230095
9228,SAA,MoP,76.0966374,223.176747,832.020996,563.993384,142.384741,9.64562989
9229,SAA,MoP,111.690155,279.003999,881.895093,651.265993,465.287203,34.3539678
9265,CAA,MoP,36.2189629,382.506811,1039.207,591.844665,498.247286,57.0143326
9266,SAB,MoP,35.9612473,603.48296,666.606466,529.875947,301.463403,41.0163748
9272,SAA,MoP,24.9930699,707.035994,681.348873,451.885265,1311.24348,91.0652437
9275,SAB,MoP,104.148538,923.9496,781.768055,668.391524,291.996418,21.0660662
9276,SAB,MoP,84.7540327,1069.68361,1045.16561,774.016267,419.814832,22.0992434
9278,CAA,MoP,93.3432124,555.00554,1142.49336,683.584788,784.834785,73.2672449
3425,SAA,MoS,51.0887773,425.318458,1069.23678,785.651998,714.834097,161.894655
3426,SAA,MoS,91.6765493,363.200843,1420.89772,639.181999,883.355674,259.313861
3429,SAA,MoS,73.05246,1079.64879,1241.51877,604.853006,834.290864,233.024322
3431,SAB,MoS,68.3492707,395.351695,1369.21724,686.839809,792.356663,225.22552
3433,SAB,MoS,50.5514353,743.500155,1485.23973,818.651335,746.348739,216.947351
3507,SAA,MoS,82.7129025,900.210218,1197.96304,521.889556,684.56067,219.760152
3508,SAA,MoS,45.5319893,1188.32937,1292.56377,605.88172,765.35202,274.158898
3531,SAB,MoS,42.8972595,566.772803,1389.50601,650.088149,963.418189,251.554531
3539,CAA,MoS,73.6981136,541.804912,1437.89298,751.023293,994.123138,292.694059
3540,CAA,MoS,67.8329584,222.531942,1579.95468,634.942084,1005.9859,310.439062
3541,CAA,MoS,83.128891,119.453055,1429.2143,650.207159,982.185604,336.537631
3542,CAA,MoS,77.185924,243.502948,1213.83531,456.248992,822.779553,231.84279
3595,SAA,MoS,39.8540308,817.483185,1118.30596,1009.43366,965.749242,191.398457
3596,CAB,MoS,51.8785563,520.099284,1317.19163,819.008912,800.966776,180.575572
3597,SAB,MoS,47.2225252,886.864898,1359.56304,649.584068,1129.29158,330.901406
3602,CAA,MoS,62.9737749,1044.91116,1317.29438,934.849468,1229.44829,268.889709
3603,SAB,MoS,48.9901701,544.517399,1288.07473,1029.02276,779.972797,214.451184
3604,SAB,MoS,46.5923706,537.877762,890.553528,717.799923,634.975204,129.763734
3607,CAA,MoS,33.9760274,444.283843,1109.1644,565.163189,869.053926,272.839432
3608,CAB,MoS,61.0012986,930.652319,1412.19944,1004.24092,762.31164,255.650295
3661,CAA,MoS,40.1977505,685.088087,1260.21977,673.470522,1023.29109,291.832251
3662,CAB,MoS,15.3175681,966.863661,1638.18433,846.413732,1200.38637,352.666948
3663,CAB,MoS,32.3719462,465.001391,1235.66868,631.565365,1135.55113,351.075587
3664,CAB,MoS,63.8442334,586.709215,1419.12582,789.483989,1263.79464,331.556961
3858,CAB,MoS,66.6362566,495.631082,1222.81779,502.144053,825.031338,208.415069
8056,SAA,MoS,45.3603286,557.689963,509.40989,499.908195,665.052501,61.2208969
8060,SAA,MoS,27.3075377,114.510508,611.516139,575.958191,590.020243,33.7269515
8061,SAA,MoS,37.6695502,951.82979,923.743444,765.074175,1084.72227,89.8072843
8350,SAB,MoS,12.9259774,544.871756,343.803789,396.797847,1106.14459,51.4467865
8351,SAB,MoS,62.0446663,826.936513,1159.66455,621.826215,268.145531,26.7710361
8352,SAB,MoS,8.04829197,1194.41492,1730.55352,984.929477,536.262851,54.048735
8358,CAA,MoS,24.3864467,162.221255,864.455583,746.521222,780.597527,42.8516714
8364,CAB,MoS,11.3961192,251.401372,1129.15632,455.330442,644.342154,97.3138293
8365,CAB,MoS,6.54440385,861.040995,753.009764,210.867182,436.403386,44.3126688
8487,CAB,MoS,18.7265795,296.690593,744.343085,202.813332,364.989238,46.6716304
8488,CAB,MoS,9.06559888,182.558265,1171.90272,442.110891,640.884301,39.600252
8489,CAB,MoS,24.6767271,2121.22944,1929.30771,632.093548,636.186473,76.4282877
8492,CAB,MoS,25.5335563,213.05297,636.495748,282.412678,488.376937,34.5036152
8753,SAB,MoS,31.3430473,103.818878,557.954683,392.591055,356.602212,44.6670034
9204,CAB,MoS,34.0606799,1503.75741,867.628011,302.636354,311.737758,29.1538513
9214,CAA,MoS,26.2186601,1690.70425,1453.92632,385.298103,606.667158,73.4972723
9221,CAA,MoS,15.2651052,113.919949,413.492073,302.913078,347.721154,12.7742323
9222,CAA,MoS,3.02924575,375.340958,626.888723,650.326901,754.313182,10.8938009
9224,CAA,MoS,13.8537745,888.061231,848.433041,479.436129,645.311502,63.3040477
9228,SAA,MoS,47.8111277,285.770294,863.773812,510.404192,122.732934,9.07738472
9229,SAA,MoS,115.142452,339.440401,1156.84526,670.595413,427.904732,41.5919578
9265,CAA,MoS,24.3793292,414.736597,1342.48977,673.275294,623.109845,69.2800031
9266,SAB,MoS,19.4333974,609.311886,605.298177,433.840766,208.609947,30.6688527
9272,SAA,MoS,14.3764831,871.840484,550.273661,301.534107,981.32484,45.2127265
9275,SAB,MoS,74.1250529,1006.67719,961.550748,765.044986,265.726623,19.6424818
9276,SAB,MoS,42.976552,1086.2435,1119.86648,779.122533,417.250784,22.9660118
9278,CAA,MoS,50.6633449,677.531261,1284.4,633.870504,798.723417,78.0840666
3425,SAA,MTN,27.8348391,493.338579,1610.24821,1095.92873,1261.1174,415.953544
3426,SAA,MTN,39.1778743,609.221415,1582.29616,1150.52184,1082.8561,332.789878
3429,SAA,MTN,36.9114334,1142.57281,1002.34525,1166.03437,1109.49362,253.092312
3431,SAB,MTN,36.6204211,507.804101,1706.50687,967.383743,1038.95583,387.024496
3433,SAB,MTN,29.6990408,776.994792,1617.83003,1262.16198,1137.30946,339.505915
3507,SAA,MTN,38.8828826,1028.65316,1416.5102,1066.97336,998.819979,303.758343
3508,SAA,MTN,22.5917984,1150.99292,1011.25194,1126.33795,1039.89065,276.117903
3531,SAB,MTN,20.1458074,733.303943,1119.19069,1341.86729,1442.13629,263.230949
3539,CAA,MTN,35.1416604,957.382196,934.048068,1191.54871,1101.37084,229.755791
3540,CAA,MTN,35.7745519,512.263578,1061.0056,952.660429,1111.06912,248.696336
3541,CAA,MTN,27.1044515,288.661071,1138.30011,921.213994,1000.20471,318.693039
3542,CAA,MTN,37.6181466,295.708348,1470.48712,1086.6564,1140.56656,362.644128
3595,SAA,MTN,22.3255199,811.895985,1544.91363,1218.42627,1297.52857,384.268766
3596,CAB,MTN,6.2244093,792.203687,2172.89695,1393.54589,1434.51363,467.032269
3597,SAB,MTN,8.43464626,775.847593,1594.37629,1187.60167,1538.53518,520.828007
3602,CAA,MTN,22.9202359,1002.65111,961.944723,1404.8721,1720.22662,357.326165
3603,SAB,MTN,25.4889751,621.405919,1528.62168,1332.81153,1048.17867,322.296207
3604,SAB,MTN,27.5556955,598.134058,1307.38852,1293.77972,1211.8003,333.832981
3607,CAA,MTN,25.7049648,602.412806,1184.55715,946.198532,1198.44552,376.075208
3608,CAB,MTN,20.9924346,1102.82587,1420.03539,1310.51974,1006.98182,279.434002
3661,CAA,MTN,19.1442993,768.792826,748.682401,1233.00412,1475.06051,261.696702
3662,CAB,MTN,14.9155349,813.58128,1095.97142,1579.82936,1752.93747,428.814657
3663,CAB,MTN,7.32180826,371.902664,1402.52239,1177.98769,1405.11737,383.921553
3664,CAB,MTN,27.0511967,723.738777,895.265384,1162.1667,1279.38887,300.060663
3858,CAB,MTN,32.184096,580.348753,1345.32286,1138.9787,1412.46782,407.468334
8056,SAA,MTN,6.31634394,650.692875,1596.01822,1144.96615,1416.80062,365.084616
8060,SAA,MTN,5.05609623,47.8630131,1593.3241,656.23751,785.190752,198.57217
8061,SAA,MTN,5.63315751,876.595407,1830.41216,870.204675,1695.49671,456.759818
8350,SAB,MTN,7.39516408,860.427156,1116.54047,654.48176,1036.62338,148.745854
8351,SAB,MTN,18.2356316,1033.41636,2013.20146,1156.47215,814.065581,145.923106
8352,SAB,MTN,5.46530694,1063.0693,1824.96612,1457.19172,972.497987,159.734853
8358,CAA,MTN,1.68384729,540.429056,133.028691,1019.68867,1236.45417,18.4102206
8364,CAB,MTN,2.80908911,214.304345,1357.37951,786.375909,815.922854,75.8252914
8365,CAB,MTN,2.5277652,1001.27971,1014.33472,831.564578,1009.58744,125.407218
8487,CAB,MTN,5.76646897,117.402869,1502.30584,308.160854,674.763017,85.3208441
8488,CAB,MTN,2.14920346,372.230928,586.263712,808.671691,1015.25986,100.502351
8489,CAB,MTN,2.84874688,1440.2824,1138.04425,1138.04425,916.894377,91.6192314
8492,CAB,MTN,6.53857481,259.689619,934.148523,457.592073,679.04706,81.0574193
8753,SAB,MTN,3.49079022,165.578555,644.266731,364.960345,319.411919,44.9754899
9204,CAB,MTN,9.53186071,869.504943,568.619304,943.67724,916.400299,56.0226399
9214,CAA,MTN,0.97748461,823.542378,271.104013,941.191289,1441.45492,54.2208025
9221,CAA,MTN,3.70021134,144.856591,1027.77913,598.344202,548.617313,39.4572057
9222,CAA,MTN,1.52099546,161.736183,913.875182,602.894634,1015.12466,46.0224912
9224,CAA,MTN,0.653507677,497.31627,1091.03539,413.155055,307.570985,42.8457094
9228,SAA,MTN,16.3723125,600.098489,1430.15838,1057.94462,492.538851,25.1033566
9229,SAA,MTN,55.3561232,610.8448,1292.53994,1211.84426,778.23369,73.3252216
9265,CAA,MTN,8.40211218,397.162038,1371.20283,672.926031,798.132643,56.7714391
9266,SAB,MTN,16.6236978,673.977602,640.531374,589.640169,407.851494,60.2152428
9272,SAA,MTN,2.67708,856.15671,400.062756,358.226128,1904.6872,76.2024296
9275,SAB,MTN,30.3162934,1050.35928,1251.67017,1171.91108,466.646758,40.7701557
9276,SAB,MTN,3.29221533,1437.93754,1799.39628,1096.82984,364.496207,37.0571144
9278,CAA,MTN,4.06916768,534.261591,834.568704,612.1645,593.241712,36.8625753
3425,SAA,NLOT,6.23807703,596.177313,1497.25628,957.025695,1109.31622,373.512541
3426,SAA,NLOT,9.47464353,715.910839,1932.2099,908.846857,791.480964,329.405533
3429,SAA,NLOT,7.71706987,1147.71541,1546.96021,676.940871,660.224682,227.029174
3431,SAB,NLOT,9.06810209,695.73544,1470.53924,1007.92866,919.707334,310.649348
3433,SAB,NLOT,6.05090498,709.48065,1337.81641,1027.94541,860.036642,254.011591
3507,SAA,NLOT,8.17221023,1116.83373,1797.18823,763.440957,784.120797,302.488547
3508,SAA,NLOT,4.58630254,1149.94594,1663.64952,928.198688,795.630024,311.143887
3531,SAB,NLOT,3.83315069,545.504251,1440.32949,939.957828,1019.26595,240.011435
3539,CAA,NLOT,7.82578741,849.371399,1198.21808,1318.07823,1125.25418,240.998113
3540,CAA,NLOT,8.20230106,482.059848,1580.654,701.876212,930.10485,289.430976
3541,CAA,NLOT,5.04715509,315.028956,1995.77779,757.258284,900.111037,368.52444
3542,CAA,NLOT,9.9536782,337.563656,1711.8295,813.669061,1107.42981,392.518215
3595,SAA,NLOT,5.02872388,675.917009,1351.63516,973.209132,1025.50868,303.655567
3596,CAB,NLOT,1.68013244,953.496259,1217.76114,846.361847,813.626333,195.222705
3597,SAB,NLOT,1.39671279,1071.08635,2414.24009,1356.04114,1753.40272,622.175159
3602,CAA,NLOT,6.09551076,1031.74291,1093.09954,1084.40462,1219.75012,290.869801
3603,SAB,NLOT,5.68586336,823.269871,1642.49462,1406.64654,1142.13086,388.331527
3604,SAB,NLOT,6.81907149,704.641388,1542.73203,1227.14654,1128.30611,395.361745
