"Width","Height","Name"
"?2069 pixels","?479 pixels","37_01_-1.8_8352_LEFT_THUMB.tif"
"?2074 pixels","?480 pixels","38_01_-1.4_8352_LEFT_THUMB.tif"
"?2074 pixels","?478 pixels","38_01_-2_8352_RIGHT_THUMB.tif"
"?2094 pixels","?481 pixels","39_01_-1.4_8352_LEFT_THUMB.tif"
"?2124 pixels","?529 pixels","40_01_-3.4_8352_LEFT_THUMB.tif"
"?2069 pixels","?537 pixels","41_01_-2.2_8352_LEFT_THUMB.tif"
"?2069 pixels","?537 pixels","41_01_-2.4_8352_RIGHT_THUMB.tif"
"?2079 pixels","?537 pixels","42_01_-2.2_8352_RIGHT_THUMB.tif"
"?2184 pixels","?519 pixels","44_01_-1.2_8352_LEFT_THUMB.tif"
"?2179 pixels","?516 pixels","44_01_-1.4_8352_RIGHT_THUMB.tif"
"?2014 pixels","?495 pixels","46_01_-0.2_8352_LEFT_THUMB.tif"
"?2089 pixels","?461 pixels","47_01_-0.2_8352_LEFT_THUMB.tif"
"?471 pixels","?2089 pixels","47_01_-3.2_8352_RIGHT_THUMB.tif"
"?2074 pixels","?462 pixels","48_01_-0.2_8352_LEFT_THUMB.tif"
"?471 pixels","?2074 pixels","48_01_-3.2_8352_RIGHT_THUMB.tif"
"?521 pixels","?2234 pixels","50_01_-2.8_8352_RIGHT_THUMB.tif"
"?2314 pixels","?548 pixels","51_01_-1.9_8352_LEFT_THUMB.tif"
"?548 pixels","?2314 pixels","51_01_-2.6_8352_RIGHT_THUMB.tif"
"?485 pixels","?2074 pixels","52_01_-0.8_8352_RIGHT_THUMB.tif"
"?2074 pixels","?477 pixels","52_01_-3.3_8352_LEFT_THUMB.tif"
"?2094 pixels","?485 pixels","53_01_-2.8_8352_RIGHT_THUMB.tif"
"?2094 pixels","?478 pixels","53_01_-2.9_8352_LEFT_THUMB.tif"
"?2099 pixels","?529 pixels","54_01_-2.8_8352_RIGHT_THUMB.tif"
"?2099 pixels","?525 pixels","54_01_-3.5_8352_LEFT_THUMB.tif"
"?533 pixels","?2209 pixels","55_01_-0.8_8352_LEFT_THUMB.tif"
"?530 pixels","?2209 pixels","55_01_-1.2_8352_RIGHT_THUMB.tif"
"?2099 pixels","?569 pixels","56_01_-2.7_8352_RIGHT_THUMB.tif"
"?2099 pixels","?560 pixels","56_01_-3.5_8352_LEFT_THUMB.tif"
"?570 pixels","?2094 pixels","57_01_-2.8_8352_RIGHT_THUMB.tif"
"?2099 pixels","?513 pixels","58_01_-1.8_8352_LEFT_THUMB.tif"
"?2104 pixels","?513 pixels","59_01_-1.8_8352_LEFT_THUMB.tif"
"?2104 pixels","?508 pixels","59_01_-1.8_8352_RIGHT_THUMB.tif"
"?2239 pixels","?549 pixels","60_01_-1.9_8352_LEFT_THUMB.tif"
"?2239 pixels","?552 pixels","60_01_-2.1_8352_RIGHT_THUMB.tif"
"?403 pixels","?1704 pixels","01_01_0.2_9228_RIGHT_THUMB.tif"
"?403 pixels","?1704 pixels","01_01_0.4_9228_LEFT_THUMB.tif"
"?429 pixels","?1629 pixels","02_01_1.6_9228_LEFT_THUMB.tif"
"?427 pixels","?1629 pixels","02_01_1.6_9228_RIGHT_THUMB.tif"
"?404 pixels","?1684 pixels","03_01_1.6_9228_LEFT_THUMB.tif"
"?404 pixels","?1684 pixels","03_01_1.6_9228_RIGHT_THUMB.tif"
"?1634 pixels","?462 pixels","06_01_1.1_9228_LEFT_THUMB.tif"
"?471 pixels","?1634 pixels","06_01_1.6_9228_RIGHT_THUMB.tif"
"?403 pixels","?1594 pixels","07_01_0.4_9228_RIGHT_THUMB.tif"
"?1584 pixels","?397 pixels","07_01_2.2_9228_LEFT_THUMB.tif"
"?1559 pixels","?373 pixels","08_01_1.6_9228_LEFT_THUMB.tif"
"?1559 pixels","?375 pixels","08_01_1.6_9228_RIGHT_THUMB.tif"
"?1444 pixels","?393 pixels","09_01_1.6_9228_LEFT_THUMB.tif"
"?396 pixels","?1444 pixels","09_01_2.2_9228_RIGHT_THUMB.tif"
"?411 pixels","?1544 pixels","10_01_0.1_9228_LEFT_THUMB.tif"
"?407 pixels","?1544 pixels","10_01_0.2_9228_RIGHT_THUMB.tif"
"?410 pixels","?1559 pixels","11_01_1.6_9228_LEFT_THUMB.tif"
"?406 pixels","?1559 pixels","11_01_1.6_9228_RIGHT_THUMB.tif"
"?1309 pixels","?338 pixels","13_01_2.2_9228_LEFT_THUMB.tif"
"?1314 pixels","?328 pixels","13_01_2.2_9228_RIGHT_THUMB.tif"
"?1314 pixels","?351 pixels","14_01_2.2_9228_LEFT_THUMB.tif"
"?1314 pixels","?349 pixels","14_01_2.5_9228_RIGHT_THUMB.tif"
"?1299 pixels","?339 pixels","15_01_2.5_9228_LEFT_THUMB.tif"
"?1299 pixels","?327 pixels","15_01_2.5_9228_RIGHT_THUMB.tif"
"?387 pixels","?1644 pixels","16_01_0.1_9228_RIGHT_THUMB.tif"
"?386 pixels","?1644 pixels","16_01_1.6_9228_LEFT_THUMB.tif"
"?1639 pixels","?386 pixels","17_01_1.6_9228_LEFT_THUMB.tif"
"?1639 pixels","?386 pixels","17_01_1.6_9228_RIGHT_THUMB.tif"
"?1619 pixels","?386 pixels","18_01_1.6_9228_LEFT_THUMB.tif"
"?1619 pixels","?387 pixels","18_01_1.6_9228_RIGHT_THUMB.tif"
"?1349 pixels","?358 pixels","19_01_2.2_9228_LEFT_THUMB.tif"
"?1344 pixels","?365 pixels","19_01_2.2_9228_RIGHT_THUMB.tif"
"?361 pixels","?1344 pixels","20_01_2.2_9228_LEFT_THUMB.tif"
"?367 pixels","?1344 pixels","20_01_2.5_9228_RIGHT_THUMB.tif"
"?1354 pixels","?361 pixels","21_01_1.6_9228_LEFT_THUMB.tif"
"?1354 pixels","?368 pixels","21_01_1.6_9228_RIGHT_THUMB.tif"
"?462 pixels","?1674 pixels","22_01_2.2_9228_LEFT_THUMB.tif"
"?481 pixels","?1674 pixels","22_01_2.2_9228_RIGHT_THUMB.tif"
"?1604 pixels","?436 pixels","23_01_1.2_9228_RIGHT_THUMB.tif"
"?436 pixels","?1604 pixels","23_01_1.6_9228_LEFT_THUMB.tif"
"?437 pixels","?1604 pixels","24_01_1.6_9228_LEFT_THUMB.tif"
"?436 pixels","?1604 pixels","24_01_1.6_9228_RIGHT_THUMB.tif"
"?1379 pixels","?354 pixels","25_01_2.2_9228_RIGHT_THUMB.tif"
"?1379 pixels","?348 pixels","26_01_2.2_9228_RIGHT_THUMB.tif"
"?349 pixels","?1384 pixels","27_01_2.5_9228_RIGHT_THUMB.tif"
"?396 pixels","?1599 pixels","28_01_0.1_9228_LEFT_THUMB.tif"
"?393 pixels","?1599 pixels","28_01_0.1_9228_RIGHT_THUMB.tif"
"?1624 pixels","?397 pixels","30_01_1.6_9228_LEFT_THUMB.tif"
"?1624 pixels","?395 pixels","30_01_1.6_9228_RIGHT_THUMB.tif"
"?1364 pixels","?339 pixels","34_01_2.5_9228_RIGHT_THUMB.tif"
"?1369 pixels","?341 pixels","35_01_2.5_9228_RIGHT_THUMB.tif"
"?368 pixels","?1369 pixels","36_01_2.5_9228_RIGHT_THUMB.tif"
"?464 pixels","?1899 pixels","38_01_-0.4_9228_LEFT_THUMB.tif"
"?465 pixels","?1899 pixels","38_01_0_9228_RIGHT_THUMB.tif"
"?500 pixels","?1859 pixels","40_01_-0.1_9228_RIGHT_THUMB.tif"
"?484 pixels","?1859 pixels","40_01_-3.4_9228_LEFT_THUMB.tif"
"?485 pixels","?1804 pixels","41_01_-0.4_9228_LEFT_THUMB.tif"
"?497 pixels","?1804 pixels","41_01_-0.5_9228_RIGHT_THUMB.tif"
"?458 pixels","?1809 pixels","42_01_-0.4_9228_RIGHT_THUMB.tif"
"?463 pixels","?1809 pixels","42_01_-0.5_9228_LEFT_THUMB.tif"
"?1794 pixels","?467 pixels","43_01_-1.2_9228_LEFT_THUMB.tif"
"?1794 pixels","?465 pixels","43_01_-1.2_9228_RIGHT_THUMB.tif"
"?466 pixels","?1854 pixels","44_01_-0.5_9228_RIGHT_THUMB.tif"
"?1854 pixels","?469 pixels","44_01_-0.9_9228_LEFT_THUMB.tif"
"?470 pixels","?1864 pixels","45_01_-0.3_9228_LEFT_THUMB.tif"
"?466 pixels","?1864 pixels","45_01_-0.5_9228_RIGHT_THUMB.tif"
"?479 pixels","?1849 pixels","47_01_-0.4_9228_RIGHT_THUMB.tif"
"?487 pixels","?1849 pixels","47_01_-0.7_9228_LEFT_THUMB.tif"
"?453 pixels","?1879 pixels","48_01_-0.8_9228_LEFT_THUMB.tif"
"?449 pixels","?1879 pixels","48_01_-1.6_9228_RIGHT_THUMB.tif"
"?463 pixels","?1694 pixels","50_01_0.2_9228_LEFT_THUMB.tif"
"?466 pixels","?1689 pixels","50_01_2.5_9228_RIGHT_THUMB.tif"
"?433 pixels","?1884 pixels","51_01_-0.1_9228_LEFT_THUMB.tif"
"?432 pixels","?1884 pixels","51_01_-0.1_9228_RIGHT_THUMB.tif"
"?1924 pixels","?478 pixels","53_01_-0.1_9228_LEFT_THUMB.tif"
"?1924 pixels","?489 pixels","53_01_0_9228_RIGHT_THUMB.tif"
"?1914 pixels","?477 pixels","54_01_-0.1_9228_LEFT_THUMB.tif"
"?1909 pixels","?491 pixels","54_01_0_9228_RIGHT_THUMB.tif"
"?446 pixels","?1844 pixels","56_01_-0.4_9228_RIGHT_THUMB.tif"
"?1844 pixels","?447 pixels","56_01_0_9228_LEFT_THUMB.tif"
"?1849 pixels","?448 pixels","57_01_-0.1_9228_LEFT_THUMB.tif"
"?449 pixels","?1849 pixels","57_01_-0.4_9228_RIGHT_THUMB.tif"
"?1949 pixels","?458 pixels","58_01_1_9228_LEFT_THUMB.tif"
"?486 pixels","?1884 pixels","59_01_-0.3_9228_RIGHT_THUMB.tif"
"?484 pixels","?1884 pixels","59_01_-0.5_9228_LEFT_THUMB.tif"
"?449 pixels","?1829 pixels","60_01_-0.4_9228_LEFT_THUMB.tif"
"?444 pixels","?1829 pixels","60_01_-0.4_9228_RIGHT_THUMB.tif"
"?529 pixels","?1869 pixels","61_01_-3.4_9228_LEFT_THUMB.tif"
"?530 pixels","?1869 pixels","61_01_-3.4_9228_RIGHT_THUMB.tif"
"?1859 pixels","?529 pixels","62_01_-1.2_9228_LEFT_THUMB.tif"
"?1859 pixels","?530 pixels","62_01_-1.2_9228_RIGHT_THUMB.tif"
