"Width","Height","Name"
"?2163 pixels","?554 pixels","89_01_-1.8_8056_RIGHT_THUMB.tif"
"?556 pixels","?2063 pixels","89_01_-3.5_8056_LEFT_THUMB.tif"
"?2063 pixels","?558 pixels","90_01_-1.9_8056_LEFT_THUMB.tif"
"?2173 pixels","?556 pixels","90_01_-1.9_8056_RIGHT_THUMB.tif"
"?1443 pixels","?410 pixels","01_01_2.2_8060_LEFT_THUMB.tif"
"?1463 pixels","?401 pixels","01_01_2.2_8060_RIGHT_THUMB.tif"
"?1478 pixels","?408 pixels","02_01_2.2_8060_LEFT_THUMB.tif"
"?1558 pixels","?393 pixels","02_01_2.3_8060_RIGHT_THUMB.tif"
"?1488 pixels","?407 pixels","03_01_2.2_8060_LEFT_THUMB.tif"
"?1573 pixels","?393 pixels","03_01_2.3_8060_RIGHT_THUMB.tif"
"?486 pixels","?1813 pixels","04_01_-0.4_8060_LEFT_THUMB.tif"
"?476 pixels","?1658 pixels","04_01_-3.4_8060_RIGHT_THUMB.tif"
"?496 pixels","?1758 pixels","05_01_-1.1_8060_LEFT_THUMB.tif"
"?497 pixels","?1813 pixels","05_01_-3.4_8060_RIGHT_THUMB.tif"
"?497 pixels","?1703 pixels","06_01_-0.1_8060_LEFT_THUMB.tif"
"?1808 pixels","?506 pixels","06_01_-0.1_8060_RIGHT_THUMB.tif"
"?1643 pixels","?413 pixels","08_01_2.2_8060_LEFT_THUMB.tif"
"?1633 pixels","?404 pixels","08_01_2.5_8060_RIGHT_THUMB.tif"
"?1598 pixels","?404 pixels","09_01_2.2_8060_RIGHT_THUMB.tif"
"?1633 pixels","?413 pixels","09_01_2.5_8060_LEFT_THUMB.tif"
"?415 pixels","?1683 pixels","10_01_0.3_8060_RIGHT_THUMB.tif"
"?439 pixels","?1733 pixels","10_01_0_8060_LEFT_THUMB.tif"
"?1723 pixels","?450 pixels","11_01_2.3_8060_RIGHT_THUMB.tif"
"?1703 pixels","?468 pixels","11_01_2.5_8060_LEFT_THUMB.tif"
"?1713 pixels","?467 pixels","12_01_1.6_8060_LEFT_THUMB.tif"
"?1728 pixels","?450 pixels","12_01_1.6_8060_RIGHT_THUMB.tif"
"?497 pixels","?1983 pixels","13_01_-3.5_8060_LEFT_THUMB.tif"
